Gene_EntrezID,DE_Prior_Rank,gene_symbol
152006,0.538806592948049,RNF38
149840,0.538806592948049,SHLD1
285512,0.538650114750678,FAM13A-AS1
51668,0.538650114750678,HSPB11
2350,0.538650114750678,FOLR2
84064,0.538545795952431,HDHD2
150372,0.538493636553307,NFAM1
6635,0.538441477154183,SNRPE
23476,0.538363238055498,BRD4
5717,0.538363238055498,PSMD11
5281,0.538284998956812,PIGF
283403,0.538206759858126,LINC02874
51005,0.538206759858126,AMDHD2
54982,0.538128520759441,CLN6
27241,0.538076361360317,BBS9
375444,0.538024201961193,C5orf34
143471,0.53797204256207,PSMA8
6759,0.537919883162946,SSX4
9187,0.537867723763822,SLC24A1
80746,0.537789484665137,TSEN2
10525,0.537789484665137,HYOU1
100128927,0.537711245566451,ZBTB42
353132,0.537580847068642,LCE1B
29098,0.537580847068642,RANGRF
26330,0.537580847068642,GAPDHS
23076,0.537580847068642,RRP1B
284111,0.537372209472147,SLC13A5
257062,0.537372209472147,CATSPERD
92285,0.537372209472147,ZNF585B
23287,0.537372209472147,AGTPBP1
81888,0.537215731274776,HYI
56655,0.537215731274776,POLE4
10954,0.537111412476528,PDIA5
6866,0.537111412476528,TAC3
55102,0.537033173377843,ATG2B
54496,0.536981013978719,PRMT7
6195,0.536928854579595,RPS6KA1
79780,0.536876695180472,CCDC82
57492,0.536824535781348,ARID1B
89958,0.536772376382224,SAPCD2
84650,0.5367202169831,EBPL
55793,0.536668057583977,MINDY1
84836,0.536615898184853,ABHD14B
145853,0.536563738785729,C15orf61
285154,0.536459419987482,CYP1B1-AS1
83896,0.536459419987482,KRTAP3-1
23612,0.536459419987482,PHLDA3
552889,0.536355101189234,ATXN7L3B
145873,0.536276862090549,MESP2
79778,0.536276862090549,MICALL2
54965,0.536198622991863,PIGX
102723775,0.536068224494054,LINC01315
139628,0.536068224494054,FOXR2
51373,0.536068224494054,MRPS17
1106,0.536068224494054,CHD2
163732,0.535937825996245,CITED4
344405,0.535833507197997,PRORSD1P
27128,0.535833507197997,CYTH4
9125,0.535833507197997,CNOT9
1109,0.53572918839975,AKR1C4
152,0.535677029000626,ADRA2C
540,0.535624869601502,ATP7B
3840,0.535572710202379,KPNA4
143884,0.535494471103693,CWF19L2
57679,0.535494471103693,ALS2
7716,0.535416232005007,VEZF1
440503,0.535364072605884,PLIN5
579,0.53531191320676,NKX3-2
26135,0.535207594408512,SERBP1
26099,0.535207594408512,SZRD1
22894,0.535207594408512,DIS3
599,0.535103275610265,BCL2L2
387895,0.535051116211141,LINC00944
63929,0.534998956812017,XPNPEP3
80095,0.534946797412894,ZNF606
51444,0.53489463801377,RNF138
51095,0.534842478614646,TRNT1
134218,0.534790319215523,DNAJC21
57670,0.534712080116837,KIAA1549
6897,0.534712080116837,TARS1
9538,0.534633841018151,EI24
375346,0.534581681619028,STIMATE
23047,0.534529522219904,PDS5B
148014,0.534451283121218,TTC9B
84804,0.534451283121218,MFSD9
60677,0.534373044022533,CELF6
6253,0.534320884623409,RTN2
205251,0.534216565825162,MTLN
9188,0.534216565825162,DDX21
8883,0.534216565825162,NAE1
167838,0.534086167327352,TXLNB
79092,0.534086167327352,CARD14
102724316,0.533955768829543,SVIL-AS1
57414,0.533955768829543,RHBDD2
22838,0.533955768829543,RNF44
64506,0.533851450031296,CPEB1
5813,0.533799290632172,PURA
3077,0.533747131233048,HFE
84343,0.533668892134363,HPS3
8226,0.533668892134363,PUDP
57504,0.533538493636553,MTA3
9631,0.533538493636553,NUP155
7532,0.533538493636553,YWHAG
64792,0.533382015439182,IFT22
5912,0.533382015439182,RAP2B
5745,0.533382015439182,PTH1R
29922,0.533277696640935,NME7
85413,0.533225537241811,SLC22A16
100132815,0.533173377842687,IPO5P1
100505576,0.533121218443564,LINC00672
10591,0.533016899645316,DNPH1
8420,0.533016899645316,SNHG3
1385,0.533016899645316,CREB1
2556,0.532912580847069,GABRA3
9542,0.532860421447945,NRG2
55237,0.532808262048821,VRTN
345462,0.532730022950136,ZNF879
11147,0.532730022950136,HHLA3
130355,0.532599624452326,C2orf76
51027,0.532599624452326,BOLA1
5170,0.532599624452326,PDPK1
729083,0.532443146254955,CCDC13-AS2
326625,0.532443146254955,MMAB
55300,0.532443146254955,PI4K2B
157753,0.532286668057584,TMEM74
9922,0.532286668057584,IQSEC1
6588,0.532286668057584,SLN
79174,0.532156269559775,CRELD2
708,0.532156269559775,C1QBP
84915,0.532025871061965,FAM222A
7840,0.532025871061965,ALMS1
1727,0.532025871061965,CYB5R3
148229,0.531895472564156,ATP8B3
27254,0.531895472564156,CSDC2
728081,0.531765074066347,LINC00290
26521,0.531765074066347,TIMM8B
5097,0.531765074066347,PCDH1
79699,0.531660755268099,ZYG11B
158809,0.531608595868976,MAGEB6
7381,0.531556436469852,UQCRB
84467,0.531504277070728,FBN3
51347,0.531452117671604,TAOK3
170506,0.531347798873357,DHX36
64147,0.531347798873357,KIF9
2159,0.531347798873357,F10
55914,0.531165240976424,ERBIN
27068,0.531165240976424,PPA2
10017,0.531165240976424,BCL2L10
7776,0.531165240976424,ZNF236
79015,0.531034842478615,LINC01260
347475,0.530956603379929,CCDC160
25861,0.530956603379929,WHRN
126731,0.530878364281243,CCSAP
64129,0.53082620488212,TINAGL1
388630,0.530774045482996,TRABD2B
9821,0.53069580638431,RB1CC1
1629,0.53069580638431,DBT
57192,0.530565407886501,MCOLN1
51714,0.530565407886501,SELENOT
362,0.530565407886501,AQP5
51471,0.530435009388692,NAT8B
5864,0.530435009388692,RAB3A
401551,0.530278531191321,WDR38
9048,0.530278531191321,ARTN
5520,0.530278531191321,PPP2R2A
4647,0.530278531191321,MYO7A
148753,0.53012205299395,FAM163A
5464,0.53012205299395,PPA1
146760,0.530017734195702,RTN4RL1
63931,0.530017734195702,MRPS14
10362,0.529939495097016,HMG20B
85320,0.529861255998331,ABCC11
65061,0.529861255998331,CDK15
55610,0.529783016899645,VPS50
10136,0.529730857500522,CELA3A
731,0.529678698101398,C8A
5345,0.529600459002712,SERPINF2
473,0.529600459002712,RERE
404216,0.529522219904027,LINC01561
729678,0.529470060504903,LINC00847
53918,0.529417901105779,PELO
29883,0.529365741706656,CNOT7
643314,0.529313582307532,NA
51433,0.529261422908408,ANAPC5
23429,0.529209263509284,RYBP
23177,0.529131024410599,CEP68
4591,0.529131024410599,TRIM37
50511,0.529026705612351,SYCP3
9690,0.529026705612351,UBE3C
23548,0.528948466513666,TTC33
79874,0.528896307114542,RABEP2
170394,0.528818068015857,PWWP2B
9026,0.528818068015857,HIP1R
2899,0.528739828917171,GRIK3
121599,0.528687669518047,SPIC
352954,0.528609430419362,CASTOR3
116986,0.528609430419362,AGAP2
1777,0.528531191320676,DNASE2
9569,0.528479031921552,GTF2IRD1
55277,0.528400792822867,FGGY
8342,0.528400792822867,H2BC14
55122,0.528296474024619,AKIRIN2
4641,0.528296474024619,MYO1C
157922,0.528192155226372,CAMSAP1
6464,0.528192155226372,SHC1
151188,0.528061756728562,ARL6IP6
8348,0.528061756728562,H2BC17
1499,0.528061756728562,CTNNB1
80774,0.527905278531191,LIMD2
51706,0.527905278531191,CYB5R1
3221,0.527905278531191,HOXC4
171023,0.527722720634258,ASXL1
9425,0.527722720634258,CDYL
6300,0.527722720634258,MAPK12
5982,0.527722720634258,RFC2
3608,0.527592322136449,ILF2
101927811,0.527540162737325,ITGB8-AS1
5023,0.527488003338202,P2RX1
125981,0.527357604840392,ACER1
89944,0.527357604840392,GLB1L2
11317,0.527357604840392,RBPJL
835,0.527357604840392,CASP2
4253,0.527227206342583,MIA2
373861,0.527148967243897,H1-9P
2315,0.527148967243897,MLANA
64418,0.527070728145212,TMEM168
339290,0.526966409346964,LINC00667
284723,0.526966409346964,SLC25A34
120227,0.526966409346964,CYP2R1
145864,0.526836010849155,HAPLN3
9745,0.526836010849155,ZNF536
54954,0.526757771750469,FAM120C
285084,0.526679532651784,LINC01305
6539,0.526679532651784,SLC6A12
84458,0.526575213853536,LCOR
57186,0.526575213853536,RALGAPA2
90233,0.526496974754851,ZNF551
29118,0.526444815355727,DDX25
134492,0.526366576257042,NUDCD2
7337,0.526366576257042,UBE3A
7625,0.526288337158356,ZNF74
54993,0.526236177759232,ZSCAN2
5599,0.526184018360109,MAPK8
90417,0.526131858960985,KNSTRN
377,0.526079699561861,ARF3
65243,0.526001460463175,ZFP69B
2675,0.526001460463175,GFRA2
285550,0.52592322136449,FAM200B
79622,0.525844982265804,SNRNP25
6557,0.525844982265804,SLC12A1
100507389,0.525740663467557,LOC100507389
6472,0.525740663467557,SHMT2
100505483,0.525610264969747,PRKAG2-AS1
400506,0.525610264969747,KNOP1
84196,0.525610264969747,USP48
23786,0.525479866471938,BCL2L13
5479,0.525479866471938,PPIB
64430,0.525401627373253,PCNX4
4143,0.525349467974129,MAT1A
7728,0.525297308575005,ZNF175
56131,0.525245149175881,PCDHB4
152815,0.525140830377634,THAP6
10935,0.525140830377634,PRDX3
1212,0.525140830377634,CLTB
4287,0.525036511579387,ATXN3
8208,0.524958272480701,CHAF1B
8030,0.524958272480701,CCDC6
154214,0.524853953682454,RNF217
7372,0.524853953682454,UMPS
101928710,0.524775714583768,SCAT1
84973,0.524723555184644,SNHG7
259236,0.524671395785521,TMIE
115584,0.524540997287711,SLC5A11
5905,0.524540997287711,RANGAP1
4047,0.524540997287711,LSS
2793,0.524540997287711,GNGT2
340895,0.524332359691216,MALRD1
85407,0.524332359691216,NKD1
23071,0.524332359691216,ERP44
5887,0.524332359691216,RAD23B
54820,0.524123722094721,NDE1
25978,0.524123722094721,CHMP2B
6238,0.524123722094721,RRBP1
2584,0.524123722094721,GALK1
84324,0.523993323596912,SARNP
6119,0.523941164197788,RPA3
158248,0.523836845399541,TTC16
79663,0.523836845399541,HSPBAP1
8786,0.523836845399541,RGS11
89782,0.52368036720217,LMLN
7181,0.52368036720217,NR2C1
3359,0.52368036720217,HTR3A
80758,0.523576048403922,PRR7
283991,0.523523889004799,UBALD2
7775,0.523471729605675,ZNF232
345630,0.523341331107866,FBLL1
84306,0.523341331107866,PDCD2L
57545,0.523341331107866,CC2D2A
4216,0.523341331107866,MAP3K4
23174,0.523210932610056,ZCCHC14
145282,0.523132693511371,MIPOL1
51522,0.523132693511371,TMEM14C
91,0.523054454412685,ACVR1B
114898,0.522950135614438,C1QTNF2
3096,0.522950135614438,HIVEP1
818,0.522950135614438,CAMK2G
25842,0.52284581681619,ASF1A
55787,0.522767577717505,TXLNG
2186,0.522767577717505,BPTF
26061,0.522689338618819,HACL1
54815,0.522637179219695,GATAD2A
113246,0.52255894012101,C12orf57
54212,0.52255894012101,SNTG1
91703,0.522480701022324,ACY3
260425,0.522428541623201,MAGI3
149420,0.522350302524515,PDIK1L
56886,0.522350302524515,UGGT1
400709,0.522272063425829,SIGLEC16
9847,0.522219904026706,C2CD5
64220,0.522167744627582,STRA6
55005,0.522115585228458,RMND1
5451,0.522063425829334,POU2F1
89777,0.522011266430211,SERPINB12
400456,0.521933027331525,LETR1
3440,0.521933027331525,IFNA2
56906,0.521802628833716,THAP10
29085,0.521802628833716,PHPT1
8220,0.521802628833716,ESS2
27161,0.521698310035468,AGO2
482,0.521646150636345,ATP1B2
54737,0.521593991237221,MPHOSPH8
28985,0.521515752138535,MCTS1
4771,0.521515752138535,NF2
59348,0.521411433340288,ZNF350
6122,0.521411433340288,RPL3
9107,0.521333194241602,MTMR6
3326,0.521281034842479,HSP90AB1
51020,0.52122887544335506,HDDC2
85455,0.521176716044231,DISP2
23216,0.521098476945546,TBC1D1
6419,0.521098476945546,SETMAR
23185,0.52102023784686,LARP4B
84939,0.520941998748174,PWWP3A
3732,0.520941998748174,CD82
132946,0.52086375964948906,ARL9
51742,0.520811600250365,ARID4B
5009,0.520759440851241,OTC
7410,0.520707281452118,VAV2
64853,0.520655122052994,AIDA
143425,0.52060296265387,SYT9
200010,0.520550803254746,SLC5A9
51167,0.520472564156061,CYB5R4
10888,0.520472564156061,GPR83
84307,0.520368245357813,ZNF397
28969,0.520368245357813,BZW2
80818,0.520290006259128,ZNF436
705,0.520237846860004,BYSL
10394,0.52018568746088,PRG3
7014,0.52013352806175694,TERF2
81603,0.520081368662633,TRIM8
27233,0.519977049864386,SULT1C4
8440,0.519977049864386,NCK2
2563,0.519977049864386,GABRD
57120,0.519872731066138,GOPC
3981,0.519794491967453,LIG4
2792,0.519794491967453,GNGT1
101927416,0.519690173169205,SRGAP3-AS2
50489,0.519690173169205,CD207
149371,0.51961193407052,EXOC8
158586,0.519559774671396,ZXDB
9132,0.519507615272272,KCNQ4
9367,0.519455455873148,RAB9A
134637,0.519298977675777,ADAT2
84816,0.519298977675777,RTN4IP1
64282,0.519298977675777,TENT4B
57613,0.519298977675777,FAM234B
1981,0.519298977675777,EIF4G1
282973,0.519116419778844,JAKMIP3
5575,0.519116419778844,PRKAR1B
27077,0.519012100980597,B9D1
5754,0.519012100980597,PTK7
10550,0.518933861881911,ARL6IP5
253143,0.518881702482787,PRR14L
9901,0.518803463384102,SRGAP3
8452,0.518803463384102,CUL3
9064,0.518699144585854,MAP3K6
5934,0.518699144585854,RBL2
154743,0.518568746088045,BMT2
51371,0.518568746088045,POMP
2821,0.518568746088045,GPI
388585,0.518438347590236,HES5
51450,0.518438347590236,PRRX2
84502,0.51836010849155,JPH4
8532,0.518307949092427,CPZ
401124,0.518229709993741,DTHD1
145376,0.518229709993741,PPP1R36
91050,0.518125391195493,CCDC149
6683,0.518125391195493,SPAST
113622,0.518021072397246,ADPRHL1
54839,0.518021072397246,LRRC49
51026,0.51794283329856,GOLT1B
55347,0.517890673899437,ABHD10
9857,0.517838514500313,CEP350
84061,0.517786355101189,MAGT1
200132,0.517708116002504,DYNLT5
55749,0.517708116002504,CCAR1
6734,0.517603797204256,SRPRA
3563,0.517603797204256,IL3RA
8647,0.517525558105571,ABCB11
150465,0.517447319006885,TTL
93426,0.517447319006885,SYCE1
84187,0.517369079908199,TMEM164
139231,0.517264761109952,FAM199X
5624,0.517264761109952,PROC
3208,0.517264761109952,HPCA
79156,0.517108282912581,PLEKHF1
9721,0.517108282912581,GPRIN2
4799,0.517108282912581,NFX1
114821,0.516977884414772,ZBED9
815,0.516977884414772,CAMK2A
51605,0.516873565616524,TRMT6
943,0.516873565616524,TNFRSF8
90407,0.516795326517839,TMEM41A
115273,0.516717087419153,RAB42
84520,0.516717087419153,GON7
93622,0.516612768620905,LOC93622
84687,0.516612768620905,PPP1R9B
403313,0.516508449822658,PLPP6
199964,0.516508449822658,TMEM61
84916,0.516430210723972,UTP4
84225,0.516299812226163,ZMYND15
55837,0.516299812226163,EAPP
23130,0.516299812226163,ATG2A
7673,0.516299812226163,ZNF222
167691,0.516169413728354,LCA5
389073,0.51611725432923,C2orf80
101928370,0.516012935530983,S1PR1-DT
100129461,0.516012935530983,LYRM4-AS1
6731,0.516012935530983,SRP72
57563,0.515882537033173,KLHL8
4703,0.515882537033173,NEB
100506860,0.515778218234926,LINC00513
8760,0.515778218234926,CDS2
64072,0.515673899436679,CDH23
8139,0.515673899436679,GAN
10736,0.515595660337993,SIX2
56255,0.515517421239307,TMX4
51611,0.515517421239307,DPH5
4289,0.515439182140622,MKLN1
84135,0.515387022741498,UTP15
1810,0.515334863342374,DR1
4967,0.515282703943251,OGDH
10493,0.515230544544127,VAT1
89891,0.515178385145003,DYNC2I2
8725,0.515126225745879,URI1
10608,0.515074066346756,MXD4
51385,0.51499582724807,ZNF589
676,0.51499582724807,BRDT
3859,0.514917588149384,KRT12
56654,0.514865428750261,NPDC1
55573,0.514813269351137,CDV3
4780,0.514761109952013,NFE2L2
1768,0.51470895055289,DNAH6
11219,0.514656791153766,TREX2
258,0.514604631754642,AMBN
6360,0.514552472355518,CCL16
790952,0.514500312956395,ESRG
197135,0.514448153557271,PATL2
102606465,0.514395994158147,DPH5-DT
9027,0.514343834759024,NAT8
1345,0.5142916753599,COX6C
125150,0.514213436261214,ZSWIM7
54545,0.514213436261214,MTMR12
84258,0.514135197162529,SYT3
57620,0.514083037763405,STIM2
85293,0.514030878364281,KRTAP3-3
64376,0.513978718965158,IKZF5
4855,0.513926559566034,NOTCH4
987,0.51387440016691,LRBA
25901,0.513822240767786,CCDC28A
255877,0.513744001669101,BCL6B
64432,0.513744001669101,MRPS25
219749,0.513613603171291,ZNF25
149076,0.513613603171291,ZNF362
4832,0.513613603171291,NME3
255967,0.51345712497392,PAN3
80035,0.51345712497392,ANP32A-IT1
4916,0.51345712497392,NTRK3
4352,0.513326726476111,MPL
219,0.513326726476111,ALDH1B1
199223,0.513248487377425,TTC21A
10795,0.513196327978302,ZNF268
51259,0.513144168579178,TMEM216
338785,0.513039849780931,KRT79
8723,0.513039849780931,SNX4
324,0.513039849780931,APC
79007,0.512935530982683,DBNDD1
64422,0.512857291883998,ATG3
11193,0.512857291883998,WBP4
57673,0.51275297308575,BEND3
10618,0.51275297308575,TGOLN2
283489,0.512674733987064,CHAMP1
207063,0.512570415188817,DHRSX
54039,0.512570415188817,PCBP3
7543,0.512570415188817,ZFX
101928618,0.51246609639057,LOC101928618
55680,0.512413936991446,RUFY2
101926963,0.512309618193198,PRKAR1B-AS1
23112,0.512309618193198,TNRC6B
4145,0.512309618193198,MATK
51128,0.512205299394951,SAR1B
101927668,0.512074900897142,LOC101927668
220988,0.512074900897142,HNRNPA3
55334,0.512074900897142,SLC39A9
4249,0.512074900897142,MGAT5
26166,0.511944502399332,RGS22
140807,0.511892343000209,KRT72
2029,0.511840183601085,ENSA
10634,0.511735864802838,GAS2L1
9136,0.511735864802838,RRP9
7871,0.511735864802838,SLMAP
80124,0.511605466305028,VCPIP1
1821,0.511605466305028,DRP2
642946,0.511527227206343,FLVCR1-DT
57158,0.511475067807219,JPH2
10657,0.511396828708533,KHDRBS1
9819,0.511396828708533,TSC22D2
51702,0.511318589609848,PADI3
55435,0.5112142708116,AP1AR
51109,0.5112142708116,RDH11
9663,0.5112142708116,LPIN2
219670,0.511109952013353,ENKUR
100996490,0.510953473815982,LINC01206
440132,0.510953473815982,LINC00545
23344,0.510953473815982,ESYT1
6514,0.510953473815982,SLC2A2
1182,0.510953473815982,CLCN3
54858,0.51079699561861,PGPEP1
56169,0.510744836219487,GSDMC
8506,0.510692676820363,CNTNAP1
646023,0.510614437721677,ADORA2A-AS1
203197,0.510614437721677,TMEM268
101928846,0.51051011892343,HIPK1-AS1
1454,0.51051011892343,CSNK1E
10801,0.510379720425621,SEPTIN9
8759,0.510379720425621,ADAM1A
3120,0.510379720425621,HLA-DQB2
201633,0.510275401627373,TIGIT
344595,0.510171082829126,DUBR
55554,0.510171082829126,KLK15
51193,0.510171082829126,ZNF639
92667,0.510066764030878,MGME1
285758,0.510014604631755,MROCKI
26150,0.509962445232631,RIBC2
55508,0.509910285833507,SLC35E3
51156,0.509753807636136,SERPINA10
6201,0.509753807636136,RPS7
5876,0.509753807636136,RABGGTB
5731,0.509753807636136,PTGER1
3183,0.509753807636136,HNRNPC
79600,0.509571249739203,TCTN1
1871,0.509571249739203,E2F3
339512,0.509466930940956,CCDC190
22849,0.509466930940956,CPEB3
101928068,0.509362612142708,LOC101928068
414328,0.509362612142708,IDNK
65056,0.509284373044023,GPBP1
644538,0.509180054245775,SMIM10
136306,0.509180054245775,SVOPL
57467,0.509180054245775,HHATL
10256,0.509049655747966,CNKSR1
2846,0.509049655747966,LPAR4
51649,0.508919257250157,MRPS23
9149,0.508919257250157,DYRK1B
8085,0.508919257250157,KMT2D
8887,0.508814938451909,TAX1BP1
55129,0.508762779052785,ANO10
84669,0.508710619653662,USP32
80307,0.508632380554976,FER1L4
5076,0.508632380554976,PAX2
84444,0.50855414145629,DOT1L
285148,0.508475902357605,IAH1
7703,0.508475902357605,PCGF2
399979,0.508397663258919,SNX19
4640,0.508345503859795,MYO1A
285943,0.508293344460672,HOXA-AS2
7994,0.508241185061548,KAT6A
11230,0.508189025662424,PRAF2
111,0.508136866263301,ADCY5
338440,0.508084706864177,ANO9
84940,0.508006467765491,CORO6
905,0.508006467765491,CCNT2
286122,0.507928228666806,LINC02904
728568,0.507876069267682,C12orf73
10412,0.507797830168996,NSA2
1586,0.507797830168996,CYP17A1
388714,0.507719591070311,FMO6P
5834,0.507667431671187,PYGB
832,0.507615272272063,CAPZB
11081,0.507537033173378,KERA
4160,0.507537033173378,MC4R
5469,0.50743271437513,MED1
3839,0.50743271437513,KPNA3
9209,0.507354475276445,LRRFIP2
373,0.507302315877321,TRIM23
10422,0.507250156478197,UBAC1
11154,0.507197997079074,AP4S1
10509,0.50714583767995,SEMA4B
5902,0.507093678280826,RANBP1
6948,0.507015439182141,TCN2
2235,0.507015439182141,FECH
55327,0.506937200083455,LIN7C
8722,0.506885040684331,CTSF
144363,0.506806801585646,ETFRF1
10089,0.506806801585646,KCNK7
84329,0.50672856248696,HVCN1
83850,0.506676403087836,ESYT3
1945,0.506624243688713,EFNA4
6877,0.506546004590027,TAF5
2248,0.506546004590027,FGF3
135295,0.506467765491342,SRSF12
22906,0.506415606092218,TRAK1
54799,0.506363446693094,MBTD1
2072,0.50631128729397,ERCC4
23480,0.506259127894847,SEC61G
123811,0.506206968495723,CEP20
94032,0.506128729397037,CAMK2N2
4361,0.506128729397037,MRE11
199777,0.50602441059879,ZNF626
8669,0.50602441059879,EIF3J
22872,0.505946171500104,SEC31A
22803,0.505867932401419,XRN2
1353,0.505867932401419,COX11
83463,0.505789693302733,MXD3
254896,0.505633215105362,LOC254896
221302,0.505633215105362,ZUP1
130013,0.505633215105362,ACMSD
11059,0.505633215105362,WWP1
5814,0.505633215105362,PURB
735301,0.505476736907991,SNHG9
253512,0.505424577508867,SLC25A30
55339,0.505346338410182,WDR33
27087,0.505346338410182,B3GAT1
30850,0.505268099311496,CDR2L
347273,0.505215939912372,CAVIN4
55616,0.505163780513249,ASAP3
3229,0.505111621114125,HOXC13
57804,0.505007302315877,POLD4
25913,0.505007302315877,POT1
23167,0.505007302315877,EFR3A
83989,0.504876903818068,FAM172A
5429,0.504876903818068,POLH
80232,0.504798664719382,WDR26
140686,0.504746505320259,WFDC3
51291,0.504694345921135,GMIP
55631,0.504642186522011,LRRC40
51016,0.504590027122888,EMC9
100996539,0.504511788024202,ITPR1-DT
29958,0.504511788024202,DMGDH
27236,0.504433548925516,ARFIP1
100506126,0.504381389526393,LINC00867
22841,0.504303150427707,RAB11FIP2
7299,0.504303150427707,TYR
400579,0.50419883162946,LINC02076
58986,0.50419883162946,PGAP6
115948,0.504094512831212,ODAD3
4801,0.504094512831212,NFYB
2936,0.504016273732527,GSR
6569,0.503964114333403,SLC34A1
340252,0.503859795535155,ZNF680
84891,0.503859795535155,ZSCAN10
64207,0.503859795535155,IRF2BPL
7539,0.503755476736908,ZFP37
203286,0.503677237638222,ANKS6
6049,0.503677237638222,RNF6
283726,0.503572918839975,SAXO2
158293,0.503572918839975,FAM120AOS
51633,0.503468600041728,OTUD6B
10075,0.503468600041728,HUWE1
6554,0.503390360943042,SLC10A1
3975,0.503338201543918,LHX1
57539,0.503259962445233,WDR35
26092,0.503259962445233,TOR1AIP1
65078,0.503155643646985,RTN4R
686,0.503155643646985,BTD
121536,0.503051324848738,AEBP2
6314,0.503051324848738,ATXN7
140823,0.502920926350928,ROMO1
9575,0.502920926350928,CLOCK
400,0.502920926350928,ARL1
78996,0.502790527853119,CYREN
4914,0.502790527853119,NTRK1
93974,0.502712288754434,ATP5IF1
137695,0.502634049655748,TMEM68
84779,0.502634049655748,NAA11
83755,0.502529730857501,KRTAP4-12
9896,0.502529730857501,FIG4
84245,0.502451491758815,MRI1
51366,0.502373252660129,UBR5
4968,0.502373252660129,OGG1
11016,0.502268933861882,ATF7
10603,0.502268933861882,SH2B2
57532,0.502190694763196,NUFIP2
100131733,0.502112455664511,USP30-AS1
1758,0.502112455664511,DMP1
10714,0.502034216565825,POLD3
57683,0.501982057166701,ZDBF2
79085,0.501903818068016,SLC25A23
4215,0.501903818068016,MAP3K3
79690,0.501747339870645,GAL3ST4
64780,0.501747339870645,MICAL1
57513,0.501747339870645,CASKIN2
56981,0.501747339870645,PRDM11
79958,0.501564781973712,DENND1C
26030,0.501564781973712,PLEKHG3
10945,0.501564781973712,KDELR1
79609,0.501460463175464,VCPKMT
154007,0.501382224076779,SNRNP48
331,0.501382224076779,XIAP
79846,0.501277905278531,CFAP69
1944,0.501277905278531,EFNA3
26054,0.501199666179846,SENP6
10381,0.501147506780722,TUBB3
56121,0.501069267682036,PCDHB15
5693,0.501069267682036,PSMB5
29035,0.500964948883789,C16orf72
26027,0.500964948883789,ACOT11
147945,0.500886709785103,NLRP4
25792,0.50083455038598,CIZ1
27244,0.500782390986856,SESN1
9711,0.500730231587732,RUBCN
54930,0.500625912789485,HAUS4
53917,0.500625912789485,RAB24
8065,0.500625912789485,CUL5
51115,0.500495514291675,RMDN1
5051,0.500495514291675,PAFAH2
56891,0.50041727519299,LGALS14
101927746,0.500339036094304,EMSLR
4909,0.500339036094304,NTF4
100507419,0.500208637596495,MMP25-AS1
202151,0.500208637596495,RANBP3L
139135,0.500208637596495,PASD1
388581,0.500104318798247,C1QTNF12
64398,0.500052159399124,PALS1
10781,0.5,ZNF266
9401,0.499947840600876,RECQL4
254528,0.499895681201753,MEIOB
5229,0.499843521802629,PGGT1B
10768,0.499791362403505,AHCYL1
402415,0.499739203004381,XKRX
92797,0.499608804506572,HELB
80817,0.499608804506572,CEP44
55679,0.499608804506572,LIMS2
23556,0.499608804506572,PIGN
55209,0.499478406008763,SETD5
387104,0.499400166910077,SOGA3
51138,0.499400166910077,COPS4
80003,0.499269768412268,PCNX2
51337,0.499269768412268,THEM6
6794,0.499269768412268,STK11
977,0.49916544961402,CD151
8237,0.499087210515335,USP11
4927,0.499087210515335,NUP88
9472,0.498982891717087,AKAP6
8894,0.498982891717087,EIF2S2
4976,0.498904652618402,OPA1
283174,0.498852493219278,NA
25987,0.498774254120593,TSKU
1267,0.498774254120593,CNP
100506555,0.498696015021907,NECTIN3-AS1
153364,0.498617775923221,MBLAC2
23383,0.498617775923221,MAU2
10667,0.498539536824536,FARS2
84817,0.498435218026288,TXNDC17
10813,0.498435218026288,UTP14A
401,0.498435218026288,PHOX2A
27336,0.498330899228041,HTATSF1
8550,0.498278739828917,MAPKAPK5
550643,0.498200500730232,NBDY
11277,0.498200500730232,TREX1
56301,0.498122261631546,SLC7A10
729967,0.498070102232422,MORN2
85300,0.498017942833299,ATCAY
2021,0.497965783434175,ENDOG
145474,0.497887544335489,LOC145474
10928,0.497887544335489,RALBP1
84268,0.497809305236804,RPAIN
26780,0.49775714583768,SNORA68
80178,0.497678906738994,TEDC2
4149,0.497678906738994,MAX
25759,0.497600667640309,SHC2
113201,0.497522428541623,GOLM2
9227,0.497522428541623,LRAT
8928,0.497444189442938,FOXH1
167359,0.497392030043814,NIM1K
81627,0.497287711245566,TRMT1L
79144,0.497287711245566,PPDPF
65250,0.497287711245566,CPLANE1
57446,0.497183392447319,NDRG3
6667,0.497131233048195,SP1
9373,0.497079073649072,PLAA
9573,0.497026914249948,GDF3
113402,0.496974754850824,SFT2D1
123803,0.496870436052577,NTAN1
90134,0.496870436052577,KCNH7
81857,0.496870436052577,MED25
9366,0.496766117254329,RAB9BP1
285605,0.496713957855206,DTWD2
284307,0.496661798456082,ZIK1
9128,0.496609639056958,PRPF4
57226,0.496505320258711,LYRM2
23193,0.496505320258711,GANAB
1370,0.496505320258711,CPN2
4696,0.496374921760901,NDUFA3
1845,0.496374921760901,DUSP3
158358,0.496244523263092,KIAA2026
23219,0.496244523263092,FBXO28
8787,0.496244523263092,RGS9
55068,0.496088045065721,ENOX1
2833,0.496088045065721,CXCR3
846,0.496088045065721,CASR
285965,0.495957646567912,EPHA1-AS1
