gene_symbol,gc_content
FAM117B,0.39578155487465594
FAM118A,0.49575603249666544
FAM118B,0.41782251614287663
FAM120A,0.42417065753137345
FAM120AOS,0.48653658536585365
FAM120C,0.42687764226935054
FAM124A,0.4427519141924854
FAM124B,0.4415634344297309
FAM126A,0.3597269406489952
FAM126B,0.39160218061539087
FAM131A,0.5567381562099872
FAM131B,0.5507416497705688
FAM131B-AS2,0.6035767511177347
FAM131C,0.5798023043505635
FAM133A,0.3402854006586169
FAM133B,0.37437575921176947
FAM133CP,0.3664772727272727
FAM133DP,0.37771345875542695
FAM135A,0.36093608753727213
FAM135A-AS1,0.6438112199465716
FAM135B,0.4234000201503653
FAM136A,0.48463047743623283
FAM138A,0.5026178010471204
FAM138B,0.5050985723997281
FAM138C,0.4801808066759388
FAM138F,0.5026246719160105
FAM13A,0.3827170743350526
FAM13A-AS1,0.3945496491396712
FAM13B,0.40047543025560955
FAM13B-AS1,0.4718450923659025
FAM13C,0.4005997334517992
FAM149A,0.43920529054273183
FAM149B1,0.3990652737412615
FAM151A,0.5178770172509738
FAM151B,0.3898708672955399
FAM151B-DT,0.37813048851883174
FAM153A,0.44340873531517677
FAM153B,0.44512670261509213
FAM153CP,0.46566561073557655
FAM153DP,0.4376313625148497
FAM156A,0.4655933749330399
FAM156B,0.48733700376702405
FAM157B,0.43817427385892116
FAM157C,0.4659392587872996
FAM161A,0.4131963407973785
FAM161B,0.4475206169005034
FAM162A,0.3880883083694186
FAM162B,0.37876210899948237
FAM163A,0.4620384150311599
FAM163B,0.5690674425082795
FAM166A,0.6035347504179603
FAM166B,0.5524407926534558
FAM166C,0.5299740382346
FAM167A,0.5255819080337295
FAM167B,0.6018348623853211
FAM168A,0.41546157620268787
FAM168B,0.45791378743007566
FAM169A,0.38674169118387347
FAM169B,0.43011114448783416
FAM170A,0.48531289910600256
FAM170B,0.497907949790795
FAM170B-AS1,0.44336732976539095
FAM171A1,0.45039368105883604
FAM171A2,0.6057900178588214
FAM171B,0.3712378303198887
FAM172A,0.3639840072878182
FAM174A,0.3557078336707678
FAM174A-DT,0.3467738171907522
FAM174B,0.44686016709037124
FAM174C,0.6336473755047106
FAM177A1,0.41432098765432096
FAM177B,0.39484170107947547
FAM178B,0.5210435505289117
FAM180A,0.4632072705951334
FAM181B,0.547515923566879
FAM182A,0.45703386164313525
FAM182B,0.4748230000661682
FAM183A,0.4391675560298826
FAM183BP,0.5218676122931442
FAM184A,0.39551219512195124
FAM184B,0.440748181412327
FAM185A,0.3769645672558294
FAM185BP,0.3689242408539745
FAM186A,0.4376003295782251
FAM186B,0.4762469786860031
FAM187B,0.5492385786802031
FAM189A2,0.4085627720908342
FAM193A,0.4603015942970599
FAM193B,0.4993242271746945
FAM197Y2,0.43878644939965694
FAM197Y3,0.43845327604726103
FAM197Y4,0.45406968737088554
FAM197Y5,0.4542010553375727
FAM197Y6,0.4391183393965333
FAM197Y7,0.43835175448009445
FAM197Y8,0.4380911435941531
FAM197Y9,0.43734591060135064
FAM199X,0.3704923599320883
FAM200A,0.44005883795047807
FAM200B,0.4086345381526104
FAM201A,0.507195040956387
FAM201B,0.711892797319933
FAM204A,0.38055130168453294
FAM205A,0.5
FAM205BP,0.4933248569612206
FAM205C,0.4720107478728168
FAM209A,0.4881775596698639
FAM209B,0.46838900331333394
FAM20A,0.44817749603803486
FAM20B,0.43172326845796233
FAM210A,0.4064627193328806
FAM210B,0.49236326109391126
FAM214A,0.3721449638524214
FAM214B,0.5467702371218316
FAM215A,0.6123737373737373
FAM216A,0.4373037185380729
FAM216B,0.3745
FAM217A,0.39716408198676934
FAM217B,0.4270295635851713
FAM218A,0.39770114942528734
FAM219A,0.47164124728832363
FAM219B,0.5088508415554266
FAM21EP,0.44152974990347904
FAM220CP,0.5138387484957883
FAM221A,0.40017301038062286
FAM221B,0.4925893083354446
FAM222A,0.5294595119196768
FAM222A-AS1,0.510815138652365
FAM222B,0.4572355495551772
FAM223A,0.4642356241234222
FAM223B,0.4642356241234222
FAM224A,0.5187699384227317
FAM224B,0.518864774624374
FAM225A,0.5405837084361841
FAM225B,0.5005834305717619
FAM226B,0.46442953020134226
FAM227A,0.4577516812716527
FAM227B,0.3614338975670821
FAM228A,0.42713532011977756
FAM228B,0.43045008822677355
FAM229A,0.6128281821203058
FAM229B,0.3613157894736842
FAM230A,0.14914934078697145
FAM230B,0.4337062994385016
FAM230D,0.39235239256761606
FAM230E,0.4252116258704808
FAM230F,0.3881619937694704
FAM230G,0.4119989722507708
FAM230H,0.42984243129755123
FAM230J,0.4064740831796763
FAM234A,0.5541375830460011
FAM234B,0.43198051782639263
FAM236A,0.592964824120603
FAM236B,0.592964824120603
FAM236C,0.5946632782719187
FAM236D,0.5928753180661578
FAM237A,0.3736008140718128
FAM237B,0.3710953769262807
FAM238A,0.43551276309896997
FAM238B,0.45145364783324193
FAM238C,0.45924468326648
FAM239A,0.4626352549487931
FAM239B,0.478318615330272
FAM239C,0.4303242769500438
FAM240A,0.42825042957219017
FAM240B,0.4263182310190196
FAM241A,0.37304981627612793
FAM241B,0.5617910447761194
FAM242A,0.4223810013364861
FAM242B,0.45604345857854234
FAM242C,0.48261178140525196
FAM242D,0.46223309983964894
FAM242E,0.4665247994761827
FAM242F,0.477843587574036
FAM245A,0.3704743339831059
FAM245B,0.36529264404463674
FAM246A,0.7811158798283262
FAM246B,0.7854077253218884
FAM246C,0.675392670157068
FAM247A,0.4914390150057715
FAM247D,0.4888987962550156
FAM24A,0.45003996802557955
FAM24B,0.41031932993063736
FAM24B-CUZD1,0.4078353645679585
FAM25A,0.4987604237097138
FAM25BP,0.4992677211482132
FAM25E,0.44649446494464945
FAM25G,0.499776885319054
FAM27C,0.5923076923076923
FAM27E3,0.5373303167420814
FAM27E4,0.4470558331858186
FAM27E5,0.5677472984206151
FAM30B,0.5810626702997275
FAM30C,0.5799180327868853
FAM32A,0.5293235338233089
FAM3A,0.5531535105117017
FAM3B,0.4437364526496749
FAM3C,0.35921410070124454
FAM3D,0.510839490407127
FAM3D-AS1,0.5101571688228376
FAM41AY1,0.38196471633456025
FAM41AY2,0.3818412698412698
FAM41C,0.48395896988214754
FAM43A,0.6196513470681458
FAM43B,0.6764705882352942
FAM47A,0.5403823644166992
FAM47B,0.5349056603773585
FAM47C,0.57138526826311
FAM47E,0.41263764624913973
FAM47E-STBD1,0.4211483108619906
FAM50A,0.6042370279398219
FAM50B,0.4424419444399865
FAM53A,0.5681348184159924
FAM53B,0.4957629059594155
FAM53B-AS1,0.5166619465684886
FAM53C,0.48451812306827763
FAM66A,0.4350407184717254
FAM66B,0.42178889359898264
FAM66C,0.42239100798486495
FAM66D,0.432798135439596
FAM66E,0.4189646831156265
FAM72A,0.4213094976968633
FAM72B,0.4153347490779032
FAM72C,0.40125748502994013
FAM72D,0.4017819769180171
FAM74A1,0.39183185235816814
FAM74A4,0.38799887577290615
FAM74A6,0.3867775706295712
FAM74A7,0.39271998664217733
FAM76A,0.4337657444288944
FAM76B,0.34604091904739714
FAM78A,0.5388120423108218
FAM78B,0.4508834051252099
FAM78B-AS1,0.4873829550864942
FAM81A,0.423722185028801
FAM81B,0.37384284723044897
FAM83A,0.4980077120822622
FAM83A-AS1,0.4675024744308809
FAM83B,0.35844969439331226
FAM83C,0.5811799850634802
FAM83C-AS1,0.567193675889328
FAM83D,0.4649748087329726
FAM83E,0.5652950516009526
FAM83F,0.5148514851485149
FAM83G,0.5804425172337113
FAM85A,0.5435501653803748
FAM85B,0.45710592557316826
FAM86B1,0.5365509220800797
FAM86C1P,0.5286024206439827
FAM86C2P,0.5291840163635035
FAM86EP,0.5021000571613192
FAM86FP,0.5443135000479065
FAM86HP,0.531530217977692
FAM86JP,0.5305621653777514
FAM87A,0.503497361639465
FAM87B,0.4852047020672882
FAM88B,0.47972232371209356
FAM88C,0.4815512048192771
FAM88E,0.48672897196261683
FAM88F,0.490787269681742
FAM89A,0.4703009813588768
FAM89B,0.6081887972704009
FAM8A1,0.40357330530740937
FAM90A1,0.5422236200660481
FAM90A10,0.5876494023904383
FAM90A16,0.5901693789438724
FAM90A17,0.5901693789438724
FAM90A18,0.5895051477914314
FAM90A19,0.5895051477914314
FAM90A25P,0.5719030222517436
FAM90A26,0.5393862701676685
FAM90A27P,0.5339805825242718
FAM90A2P,0.5725672534041847
FAM90A8,0.5903654485049834
FAM91A1,0.3692304419960012
FAM95B1,0.5369949494949495
FAM95C,0.47605141781064925
FAM98A,0.3902532780933669
FAM98B,0.3634468794664126
FAM98C,0.5496997998665777
FAM9A,0.43224100481631883
FAM9B,0.40935564798066687
FAM9C,0.3944407677035076
FANCA,0.5045443628411432
FANCB,0.34999595785388987
FANCC,0.4177497566289988
FANCD2,0.4278813705120231
FANCD2OS,0.44415160176695495
FANCE,0.5045038943447342
FANCF,0.4369492555454269
FANCG,0.5302881466928618
FANCI,0.40114843760655783
FANCL,0.3475952757822964
FANCM,0.3751019842674836
FANK1,0.4148138973183873
FANK1-AS1,0.45260915867944623
FAP,0.36703172880051665
FAR1,0.36036998068437004
FAR2,0.38900398738196623
FAR2P1,0.406849495681983
FAR2P2,0.406256417277021
FARP1,0.445247348975577
FARP2,0.4558484955650021
FARS2,0.42020315093399796
FARS2-AS1,0.441889566713593
FARSA,0.5391469850333074
FARSA-AS1,0.5106306306306306
FARSB,0.38066461869632484
FAS,0.3926483976092779
FAS-AS1,0.4568370986920333
FASLG,0.4167738615899151
FASN,0.6665330460490053
FASTK,0.6179589912797548
FASTKD1,0.38044436607300297
FASTKD2,0.381928453280576
FASTKD3,0.377264905354793
FASTKD5,0.4447441372593092
FAT1,0.4152624721980292
FAT2,0.46284961027051813
FAT3,0.39661672046404706
FAT4,0.34640901047664524
FATE1,0.48310055865921786
FAU,0.5342377260981912
FAXC,0.41711135052918435
FAXDC2,0.47150462451853487
FBF1,0.5391799004503437
FBH1,0.45817859554355167
FBLIM1,0.5353141256502602
FBLL1,0.6902255639097744
FBLN1,0.531254423749722
FBLN2,0.5358574660126767
FBLN5,0.47212288583173195
FBLN7,0.43980149257955864
FBN1,0.38913015092098446
FBN1-DT,0.43059676887570064
FBN2,0.3712049282665092
FBN3,0.528322504780796
FBP1,0.4865964382897325
FBP2,0.45284147557328014
FBRS,0.5944264943457189
FBRSL1,0.6274911645998452
FBXL12,0.5056410256410256
FBXL13,0.39824165742899736
FBXL14,0.46717268879639023
FBXL15,0.6193009118541033
FBXL16,0.6423258958755916
FBXL17,0.3580804643408837
FBXL18,0.5469899969687784
FBXL19,0.5533056084573827
FBXL19-AS1,0.5261958997722096
FBXL2,0.387285017135457
FBXL20,0.43284777226896926
FBXL21P,0.3788954171562867
FBXL22,0.5707249802994484
FBXL3,0.3836348921903
FBXL4,0.367135594926515
FBXL5,0.3785948071773244
FBXL7,0.39819296840879315
FBXL8,0.6046561758999784
FBXO10,0.4535781705852068
FBXO11,0.396286150721521
FBXO15,0.40529728423567946
FBXO16,0.4335148938921304
FBXO2,0.5545609548167093
FBXO21,0.4432549504950495
FBXO22,0.3944248887048349
FBXO24,0.5399159663865546
FBXO25,0.41955549343024884
FBXO27,0.48181688533941813
FBXO28,0.40962096084444166
FBXO3,0.37033179586371073
FBXO3-DT,0.4948559670781893
FBXO30,0.3526815065276604
FBXO31,0.5199214193627602
FBXO32,0.4408098250150053
FBXO33,0.3893525179856115
FBXO34,0.4122378685036977
FBXO34-AS1,0.44012583722346255
FBXO36,0.43783170737078553
FBXO38,0.37046280262130316
FBXO38-DT,0.3649307692828009
FBXO39,0.4269162637046967
FBXO4,0.3888417222559127
FBXO40,0.4397161199447409
FBXO41,0.5258918683088901
FBXO42,0.43856078605844323
FBXO43,0.38894681960375393
FBXO44,0.5494247738188317
FBXO45,0.41253851044060835
FBXO46,0.5144562857706729
FBXO47,0.39477592664341987
FBXO48,0.4006096786485457
FBXO5,0.38534568562897176
FBXO6,0.5512555391432792
FBXO7,0.3880930694708951
FBXO8,0.3364603275898745
FBXO9,0.39220178794263855
FBXW10,0.4541105197599366
FBXW10B,0.44914703493095043
FBXW11,0.3971787373129193
FBXW12,0.43221652146964634
FBXW2,0.4149955356065542
FBXW4,0.45803005955194254
FBXW4P1,0.5868691380080393
FBXW5,0.6902881040892194
FBXW7,0.3541004597562503
FBXW7-AS1,0.3490990990990991
FBXW8,0.4326575096298638
FBXW9,0.565333955006411
FCAMR,0.4898507226917305
FCER1A,0.3803144076495057
FCER1G,0.49286498353457736
FCER2,0.5351407872133841
FCF1,0.40974212034383956
FCF1P2,0.40480274442538594
FCGR1A,0.42009994447529153
FCGR1BP,0.41947641845777733
FCGR1CP,0.41819423887054535
FCGR2A,0.4390588943513595
FCGR2B,0.4724084579680248
FCGR2C,0.44622594967932905
FCGR3A,0.4473772134981624
FCGR3B,0.4450273722627737
FCGRT,0.5290368633049508
FCHO1,0.5375388607378032
FCHO2,0.37021311402269447
FCHSD1,0.528183543781464
FCHSD2,0.3887961672131791
FCMR,0.4828658873112237
FCN1,0.5034398201757373
FCN2,0.5679177837354781
FCN3,0.5443569553805774
FCRL1,0.4103351738082277
FCRL2,0.40885350318471336
FCRL3,0.4033101403927704
FCRL4,0.4206828546776778
FCRL5,0.42975037686195355
FCRL6,0.47564615482314093
FCRLA,0.46050670640834573
FCRLB,0.5388238869472725
FCSK,0.551791277258567
FDCSP,0.3356336948187096
FDPS,0.5048242302206561
FDPSP2,0.5183946488294314
FDX1,0.3976300197498354
FDX2,0.5384833317593729
FDXACB1,0.4433281578226322
FDXR,0.5811105837683911
FECH,0.42664557559731797
FEM1A,0.5512578616352202
FEM1B,0.39170990175516063
FEM1C,0.3542818836936484
FEN1,0.49056603773584906
FENDRR,0.5170518642793093
FER,0.35726201055231505
FER1L4,0.49600622619096385
FER1L5,0.5074898231725957
FER1L6,0.4160477478317635
FER1L6-AS1,0.4124459352105217
FER1L6-AS2,0.41605311182430305
FERD3L,0.625
FERMT1,0.4247914331963641
FERMT2,0.3929787323470074
FERMT3,0.5615777855234112
FES,0.59178943883463
FETUB,0.4133814709136435
FEV,0.6217667154709614
FEZ1,0.42907839337031345
FEZ2,0.40428476352457715
FEZF1,0.49068058366173184
FEZF1-AS1,0.49396471680594245
FEZF2,0.5841946597760551
FFAR2,0.5371688977499288
FFAR3,0.6019704433497537
FFAR4,0.47739052253014597
FGA,0.39984247834077186
FGB,0.36102888639379405
FGD1,0.500462771509029
FGD2,0.5352629781420765
FGD3,0.4944202718849336
FGD4,0.40827528570791055
FGD5,0.4840844217628233
FGD5-AS1,0.4671157596170892
FGD5P1,0.5777834919002314
FGD6,0.4100856935779556
FGF1,0.44948202430755574
FGF10,0.3565839481332439
FGF10-AS1,0.36812099136907117
FGF12,0.37501651084145615
FGF12-AS1,0.3573600230798251
FGF12-AS2,0.5264175257731959
FGF13,0.39074353960440816
FGF13-AS1,0.4645760743321719
FGF14,0.3726848973619758
FGF14-AS1,0.3761422976501306
FGF14-AS2,0.5148975791433892
FGF14-IT1,0.37696319708786313
FGF16,0.4737108190091001
FGF17,0.6037117903930131
FGF18,0.5486571879936809
FGF19,0.5353500432152117
FGF2,0.3873953221770191
FGF20,0.39468765371372355
FGF21,0.601067615658363
FGF22,0.6789766407119021
FGF23,0.4467177433397179
FGF3,0.6122340988464388
FGF4,0.5525462962962963
FGF5,0.37231946546357897
FGF6,0.48816534541336354
FGF7,0.33833290102076624
FGF7P3,0.35183372397628565
FGF7P6,0.39067396127983195
FGF8,0.6020656728052226
FGF9,0.4291868605277329
FGFBP1,0.46491782553729455
FGFBP2,0.45482625482625483
FGFBP3,0.5235962797106442
FGFR1,0.49491401923637424
FGFR1OP2,0.35885880557822647
FGFR2,0.4541193903119199
FGFR3,0.6583440308087292
FGFR4,0.6013345195729537
FGFRL1,0.66725768321513
FGG,0.3718587276431967
FGGY,0.40298243224839986
FGGY-DT,0.409045048987431
FGL1,0.3777019092767364
FGL2,0.3560688265385212
FGR,0.5291929763861257
FH,0.3687917806989995
FHAD1,0.47426463853251344
FHAD1-AS1,0.48020003488980634
FHDC1,0.4498142979076795
FHIP1A,0.3954340904916427
FHIP1A-DT,0.5439688715953307
FHIP1B,0.44545726879787734
FHIP2A,0.3989806502836507
FHIP2B,0.5718182971704099
FHIT,0.3891354974760385
FHL1,0.42070586779671504
FHL2,0.4453602633598178
FHL3,0.5684055675002829
FHL5,0.35376879045632054
FHOD1,0.5645205857971816
FHOD3,0.43055866431230155
FIBCD1,0.5916849846671551
FIBCD1-AS1,0.5901456726649529
FIBIN,0.4475806451612903
FIBP,0.5513355592654424
FICD,0.5025577870405457
FIG4,0.403034828524188
FIGLA,0.43565321733913304
FIGN,0.3630282504890721
FIGNL1,0.43839931712868874
FIGNL2,0.5563270603504218
FIGNL2-DT,0.6077213223873974
FILIP1,0.37966841964524467
FILIP1L,0.38554022883903916
FILNC1,0.377022282020149
FIP1L1,0.3570930763500036
FIRRE,0.40937755130767717
FIS1,0.5191694533011898
FITM2,0.49336362549324403
FIZ1,0.5710240679565833
FJX1,0.6396508728179551
FKBP10,0.5617049553825707
FKBP11,0.4860208980513979
FKBP14,0.3869446512782328
FKBP14-AS1,0.4043498356614626
FKBP15,0.41223760607414023
FKBP1A,0.4546469323631553
FKBP1A-SDCBP2,0.4509440457590763
FKBP1B,0.4595107389511498
FKBP2,0.6361022364217253
FKBP3,0.4063181380254551
FKBP4,0.515305146355462
FKBP5,0.4197317402047755
FKBP6,0.4775732519604948
FKBP7,0.3757782687286604
FKBP8,0.5663989616289445
FKBP9,0.45260161124235265
FKBP9P1,0.4481494142142391
FKRP,0.5112626442167857
FKTN,0.37946060042424684
FKTN-AS1,0.4168618266978923
FLACC1,0.4088502488137947
FLAD1,0.5124820953550235
FLCN,0.5350607990735379
FLG,0.4399566630552546
FLG-AS1,0.4019356254695559
FLG2,0.4581263307310149
FLI1,0.4648355203459241
FLICR,0.5151515151515151
FLJ12825,0.48038510831171266
FLJ16779,0.6190102120974077
FLJ20021,0.6205985915492958
FLJ20712,0.5109046849757674
FLJ25758,0.5475070555032926
FLJ30679,0.5055555555555555
FLJ32255,0.4394641937145801
FLJ33534,0.49307398654790036
FLJ36000,0.5612218483044266
FLJ37201,0.36103467253714916
FLJ38576,0.49898332655551036
FLJ39095,0.45276595744680853
FLJ40194,0.46387636388668985
FLJ40288,0.44929728918675604
FLJ42393,0.47400881057268723
FLJ42969,0.4557294174289841
FLJ43315,0.40353312585361484
FLJ45513,0.5170765027322405
FLJ46284,0.3587601744839682
FLNA,0.6228409482593543
FLNB,0.46606124964907786
FLNB-AS1,0.503955500618047
FLNC,0.6085073954761162
FLNC-AS1,0.5824308062575211
FLOT2,0.5442687102559922
FLRT1,0.5816705308554473
FLRT2,0.39141974502893445
FLRT2-AS1,0.3954034804317498
FLRT3,0.3510594668489405
FLT1,0.4160985626283368
FLT3,0.4321972071229667
FLT3LG,0.5603150365667443
FLT4,0.6023815956275068
FLVCR1,0.4023948015283896
FLVCR1-DT,0.4607225720914816
FLVCR2,0.4547045951859956
FLVCR2-AS1,0.48883216336949586
FLYWCH1,0.5232445643871888
FLYWCH2,0.5144712430426717
FMC1,0.4647846332945285
FMC1-LUC7L2,0.4023264401772526
FMN1,0.3963827938048004
FMN2,0.39275670514712263
FMNL1,0.5845881659131118
FMNL1-AS1,0.5594820609657405
FMNL1-DT,0.48520388597724656
FMNL2,0.4057358423406101
FMNL3,0.48382100548369544
FMO1,0.4090860616401834
FMO2,0.38854872804140245
FMO3,0.3649838404101192
FMO4,0.40126155831123217
FMO5,0.40765140324963073
FMO6P,0.38935750556045157
FMO9P,0.37162088411861016
FMOD,0.5022010601024167
FMR1,0.36368505623995717
FMR1-AS1,0.46292417260159197
FMR1NB,0.3945377131637583
FN1,0.3938969246635111
FN1-DT,0.518918918918919
FN3K,0.5126427929662432
FN3KRP,0.5298903431199151
FNBP1,0.43760576380698424
FNBP1L,0.3734419582519898
FNDC1,0.433876291269509
FNDC1-AS1,0.5536626916524702
FNDC1-IT1,0.34787735849056606
FNDC10,0.7071563088512242
FNDC11,0.6190800681431005
FNDC3A,0.3707775326252416
FNDC3B,0.3976365122676005
FNDC4,0.5744424352019288
FNDC5,0.5400881057268723
FNDC7,0.42661349775484214
FNDC8,0.4833296775608686
FNDC9,0.42824353402810006
FNIP1,0.3775949106268995
FNIP2,0.40584786908829346
FNTA,0.4205002597788169
FNTB,0.4381303131105127
FOCAD,0.369246580008115
FOCAD-AS1,0.5833935018050541
FOLH1,0.3566021999464963
FOLH1B,0.35277899196395546
FOLR1,0.5062075081288797
FOLR2,0.48878504672897194
FOLR3,0.4532448849104859
FOS,0.540381791483113
FOSB,0.5757828810020876
FOSL1,0.5565982404692082
FOSL2,0.5180940892641737
FOSL2-AS1,0.5440031152647975
FOXA1,0.4942084942084942
FOXA2,0.6195603409600717
FOXA3,0.5319604444897543
FOXB1,0.41118667060890135
FOXB2,0.6943802925327175
FOXC1,0.5626412252071303
FOXC2,0.6317241379310344
FOXC2-AS1,0.5860792299148464
FOXCUT,0.572706542711805
FOXD1,0.6664012738853503
FOXD2,0.654833836858006
FOXD2-AS1,0.5866879234754883
FOXD3,0.6615925058548009
FOXD3-AS1,0.6487093153759821
FOXD4,0.5971650663008687
FOXD4L1,0.5828984343637094
FOXD4L3,0.5730387736699729
FOXD4L4,0.6067264573991031
FOXD4L5,0.5422965583789
FOXD4L6,0.5883400089007566
FOXE1,0.6105383734249714
FOXE3,0.6866515837104072
FOXF1,0.5529003267973857
FOXF2,0.6068347710683477
FOXG1,0.5184760813520481
FOXG1-AS1,0.37917551400901134
FOXH1,0.6554552912223134
FOXI1,0.5396039603960396
FOXI2,0.6191547886971743
FOXI3,0.5041476214660572
FOXJ1,0.6383065336861388
FOXJ2,0.4753091834049645
FOXJ3,0.38565574027701943
FOXK1,0.5208866155157715
FOXK2,0.5006714571798798
FOXL1,0.5012170385395538
FOXL2,0.6465339739190117
FOXL2NB,0.516386182462356
FOXL3,0.7126611068991661
FOXL3-OT1,0.5141279636245534
FOXM1,0.4809438317517312
FOXN1,0.5557903117153531
FOXN2,0.3631203699407662
FOXN3,0.4316772095074772
FOXN3-AS1,0.5467213114754098
FOXN3-AS2,0.41996830427892234
FOXN4,0.5197879068578912
FOXO1,0.42847773365804553
FOXO3,0.4170641908115896
FOXO3B,0.45512733215307094
FOXO4,0.5287685498568081
FOXP1,0.413111588331747
FOXP1-AS1,0.38526577556729874
FOXP2,0.3482844565607478
FOXP3,0.5375249500998004
FOXP4,0.547157345903864
FOXP4-AS1,0.5141624356041585
FOXQ1,0.631717399473882
FOXR1,0.49331662489557226
FOXR2,0.4092373791621912
FOXRED1,0.5111989459815547
FOXRED2,0.5287040734824281
FOXS1,0.641321044546851
FP248,0.4704944178628389
FPGS,0.5350463737266231
FPGT,0.34313369968478896
FPGT-TNNI3K,0.3651674519512709
FPR1,0.42981726870153886
FPR2,0.4342915811088296
FPR3,0.42762776309853706
FRA10AC1,0.3484010371650821
FRAS1,0.39768393685555103
FRAT1,0.623062381852552
FRAT2,0.6032243618450515
FREM1,0.3943017878097605
FREM2,0.3764164854664967
FREM2-AS1,0.38732028408106706
FREM3,0.3949859775965763
FRG1BP,0.3523713789637211
FRG1CP,0.3717537877816802
FRG1DP,0.35106382978723405
FRG1EP,0.3433335290318793
FRG1FP,0.3520112978907567
FRG1HP,0.39232245341917
FRG1JP,0.36089405778666184
FRG2B,0.44329541537400896
FRG2C,0.4434842723816108
FRG2DP,0.424380704041721
FRG2EP,0.4969660194174757
FRG2KP,0.4435814455231931
FRGCA,0.5684210526315789
FRK,0.37499685789121767
FRMD1,0.5820063200941819
FRMD3,0.41564232956756225
FRMD3-AS1,0.40295160617438464
FRMD4A,0.4378382209015477
FRMD4B,0.4140507541425675
FRMD5,0.4122972718952516
FRMD6,0.39418444882215636
FRMD6-AS1,0.5266935845670704
FRMD6-AS2,0.4030912878761835
FRMD7,0.4058317493288393
FRMD8,0.5625348448243821
FRMD8P1,0.6515748031496063
FRMPD1,0.44166293212160374
FRMPD2,0.4430593130442648
FRMPD2B,0.46735381077529564
FRMPD3,0.45662707899539856
FRMPD3-AS1,0.4478516398185085
FRMPD4,0.38955615834590585
FRMPD4-AS1,0.4199288256227758
FRRS1,0.3820253406951138
FRRS1L,0.42232865221744187
FRS2,0.3790397003060898
FRS3,0.5399890022606464
FRY,0.3924334623452465
FRY-AS1,0.4206449573190009
FRYL,0.3694401447523731
FRZB,0.36552468303210145
FSBP,0.32224509697692055
FSCB,0.45390749601275915
FSCN1,0.596242774566474
FSCN2,0.6064373592098423
FSCN3,0.48267511177347244
FSD1,0.547178634521459
FSD1L,0.37368833502169385
FSD2,0.43960638151018555
FSHB,0.3660546139359699
FSHR,0.3905786215177963
FSIP1,0.3887368119562206
FSIP2,0.34394149459714035
FSIP2-AS1,0.34236489869940046
FSIP2-AS2,0.3576628166553431
FST,0.4498386848978338
FSTL1,0.4378630687722526
FSTL3,0.6493358091701186
FSTL4,0.4668446743109013
FSTL5,0.338153178790629
FTCDNL1,0.40086487440567464
FTH1,0.5039787798408488
FTH1P3,0.4794520547945205
FTHL17,0.5871446229913473
FTHL18P,0.6156648451730419
FTL,0.5582431572246976
FTLP10,0.3811922197554591
FTMT,0.5840336134453782
FTO,0.40130202741739474
FTO-IT1,0.3960049634736852
FTSJ1,0.5059938128383604
FTSJ3,0.5128173976430568
FTX,0.39470602511983494
FUBP1,0.3631903240529439
FUBP3,0.47123998114097126
FUCA1,0.45696562419229775
FUCA2,0.3971849311017801
FUNDC1,0.4103324488840331
FUNDC2,0.39833940276766205
FUNDC2P2,0.49898580121703856
FUOM,0.6701534170153417
FURIN,0.5849636108700007
FUS,0.4707010812696198
FUT1,0.5586720867208672
FUT10,0.430626545351485
FUT11,0.47530090270812436
FUT2,0.5155796012423605
FUT3,0.5191053122087604
FUT4,0.48887029288702927
FUT5,0.5511037353142616
FUT6,0.5364124597207304
FUT7,0.6162915326902465
FUT8,0.37412226786196146
FUT8-AS1,0.5667324128862591
FUT9,0.35217567709716036
FUZ,0.5227856531252973
FXN,0.44386557413354005
FXR1,0.3893624632458796
FXR2,0.48098698664863954
FXYD1,0.5533445216974346
FXYD2,0.5249731172828062
FXYD3,0.5287678922256526
FXYD4,0.54
FXYD5,0.49861404435058077
FXYD6,0.4808817358248377
FXYD6-FXYD2,0.4988939031944076
FXYD7,0.5239301547091287
FYB1,0.37964401543033016
FYB2,0.38480596186625443
FYCO1,0.47079130412463743
FYN,0.42422848991887235
FYTTD1,0.4217541354278234
FZD1,0.47621119814331303
FZD10,0.5837903717245582
FZD10-AS1,0.49431501504848957
FZD2,0.5578195289759196
FZD3,0.3628017935875498
FZD4,0.4543583410517649
FZD4-DT,0.4186653392463873
FZD5,0.5148447119989055
FZD6,0.3764883545333101
FZD7,0.5642031829082189
FZD8,0.6464197530864197
FZD9,0.6845924029022621
FZR1,0.6067324506620035
G0S2,0.5760980592441267
G2E3,0.35463903984763656
G2E3-AS1,0.3762146301184034
G3BP1,0.3944323327184303
G3BP2,0.41683083356497985
G6PC1,0.46811317988564727
G6PC3,0.5315508021390374
G6PD,0.5632183908045977
GAA,0.5833242387864237
GAB1,0.38612697468198276
GAB2,0.417106610984162
GAB3,0.4081220934040741
GAB4,0.4523084235314451
GABARAP,0.5157735522904062
GABARAPL1,0.44110205229125665
GABARAPL1-AS1,0.3810316139767055
GABARAPL2,0.4711914486834101
GABBR2,0.45670786332625996
GABPA,0.36668338127787603
GABPB1,0.3937890527368158
GABPB1-AS1,0.4922033898305085
GABPB1-IT1,0.4130948363145461
GABPB2,0.4484853997998726
GABRA1,0.3499310266633912
GABRA2,0.35510158276610715
GABRA3,0.37360829515718286
GABRA4,0.35029859939476715
