,dim1
ATP5PD,0.0047075940082950745
CDC37L1,-0.002216298187716574
ACKR1,-0.003675606633489519
GNA15,0.0032218727298243886
IL18R1,-0.0038699103652875834
VRK1,0.006966106617892103
LARP6,-0.0028292781491715212
ROS1,0.020019812611623004
ACSBG2,-0.005104567067452847
CEP68,-0.005688045146703589
NR0B2,-0.00557864930927326
OGDH,0.010077581873647752
TMEM268,-0.005395282155350842
IQCB1,0.0019235394701642985
MYH14,0.02941791862206596
OR52E6,-0.0008925278332607007
QDPR,0.006232446774073766
PRAMEF10,-0.00623866986140456
JAKMIP2,0.011023239718959276
B3GNT6,-0.006242228375295555
ZBTB7A,0.0029197661049830165
IDH1,0.006685110930654929
HTN1,-0.0028964531079529003
FAM181B,-0.010032985511103659
ARMC9,0.004286238510433755
MKRN2,-0.003873853629984089
PIP4K2C,0.002142994596214329
ADGRL1,0.011099004889194228
CNDP2,0.005416932175743
DCAF6,0.007507204719771115
PLA2G4B,-0.006202041566216578
PRMT6,-0.005290059950773901
CTSF,-0.002627381172190711
PABPC4,0.005798686703444806
ZCWPW1,-0.00938652392254164
ADAM32,-0.0009464684970944456
NADK2,0.0007312977741383097
DSG1,-0.004455882126895663
ARHGEF26,-0.0011254009396294564
FBXO24,-0.011275509978066263
LUC7L3,0.010720826795375123
CKS2,0.004439842218892181
ANKIB1,0.007503783693193371
PFAS,-0.0006273458894018846
RIN3,-0.004167727449381133
SELENOI,0.006735278634277917
EDF1,0.008796481278999034
DGKQ,-0.0029780094313673834
INTS4,0.0010220713095867868
PARK7,0.007645196257782704
TIMM29,-0.007031553829956437
CR1L,-0.003969816820577545
GM2A,-0.0022560452805977294
FPR2,-0.004691538012593026
TSKS,-0.012509441073673867
DMRTA2,-0.006472921360822709
ZNF648,-0.011867225242063162
TMEM106C,-0.00041890871837529106
LRIG1,-0.0015163115906356706
FGF21,-0.007705184304589117
RIN2,0.00255474298627283
SLC35A5,-0.001494139911725318
TEX47,-0.007200022199408847
RAD54L,-0.00031421410231208957
SFTPB,-0.005039042193427726
HYAL1,-0.004348354265956137
B3GAT1,0.003034701882442954
OR4S2,0.002231196010909404
HYOU1,-0.0008005515305499817
HEATR6,-0.0028804934021476685
RPS12,0.01030628163906479
PIK3IP1,-0.005154077912779636
MSLN,-0.004092451123793553
PDIA6,0.007717842333221289
KCTD13,0.0015296704250886601
OR5B3,4.402845789044698e-05
P4HA1,0.008427774317525236
SDAD1,0.0077088611144669125
DEAF1,0.0024844015020871555
KBTBD7,-0.0064106151560251665
ADCYAP1R1,0.0033700863985714116
HNF1B,-0.0022694499181477004
IL1F10,-0.0013592788614275656
TMEM245,0.006874972071665097
IMMT,0.004728481641255992
GTF2E2,0.0060671676394928
TSSK3,-0.004331372140710569
HEY2,-0.00337352665020482
FAM120AOS,-0.005470251411587367
ING3,0.0016777528548678445
MYH8,0.027565937966224415
PNPLA2,-0.0016096189717721315
ERN1,0.002439198008438995
KAZN,0.011134600890233047
TXLNA,-0.003073152346769775
ZNF480,-0.006073748865750906
EXOSC3,0.0010401859830535428
FGF4,-0.0013684999372506092
TAF5,-0.0031166778235315537
MECOM,0.003452565764948219
COL14A1,0.0192891441763573
GGT5,-0.0025466509886324113
GPR108,-0.0006289026263142054
GUCY1A1,0.003284745553151664
KDM4A,0.001928618526492692
CDHR2,-0.0012655235790903039
ZMYND19,-0.0027199066383874586
BZW1,0.00885914278427471
UNC13D,-0.005114947556225244
KIT,0.00020634675739136487
KIF19,-0.0030610693293209746
TRAV13-1,-0.0023225815807273002
TAGAP,-0.006498006599319611
SERPINA12,-0.005802511463688063
CCDC60,-0.00598252153674625
OR52N5,-0.0027552675311566994
UTP15,-0.004698483199640203
DDX43,-0.0027784140581757397
CES5A,-0.00583853876327119
CHTF18,-0.007390537084851555
KIF1A,0.029439335394007383
MTMR11,-0.006977818098059777
SMAD6,-0.007193385553164763
PAX6,0.005889581496214291
ESRRG,0.010426098979419186
MCCC2,0.005007864759751671
HTR3B,-0.004755361565982824
CDK19,0.011005461111263699
REXO4,-0.005817007669739838
TCF7L1,0.00167272420361153
PODN,-0.0007731653219923076
LMO3,0.010261408931969633
TMEM237,-0.006029211481528911
EXTL2,-0.00047263475631258
ITGB2,0.0032569516546349115
HAS3,0.0006938413277416824
SPOCK2,0.001538913523067147
USP17L20,-0.0014766274041171066
PGAP1,0.0024259288405911847
RACGAP1,-0.002090622128260757
RBM6,0.0035129828195352513
CD55,-0.0008083943385183014
TUBD1,-0.0008565127648060142
AVPR1B,-0.006788917735508626
OR10AG1,0.0009943742521821048
AUTS2,0.005501619982178594
TEX53,-0.009209735138791662
ZBTB14,-0.0034086725848682053
TMA7,0.006194091607883096
KLHDC3,0.003801802772812318
CSNK1G2,0.005382394590480927
IRF6,0.00017035206925538476
SNRNP25,0.0019477732792946869
HOXB9,-0.001074576491914205
MESD,0.0008026181162089516
CDC20,0.0026021069894903368
KRT34,-0.002868867114886471
VSIG10L2,-0.008102834786856849
ZCCHC10,-0.0027985078472960874
SLC25A19,-0.0011904535255874975
UMOD,-0.0027955016981492105
ZNF772,-0.008761057760226744
CIART,-0.010790586198678278
SCYGR1,0.0003037101488582102
ZNF746,-0.007726217359430829
STAG1,0.014042106917841796
TXNIP,0.004976812452072747
ZNF639,-0.00838102298842789
OR5A2,-0.002166230960324969
APOL4,-0.00746373166674028
CMTR1,-0.0019462470513449959
GCM2,-0.010546931028805927
PIK3C2B,0.015032009826513504
RCOR2,-0.004295297087957786
NPBWR2,-0.003055309183821605
C9orf153,-0.007721464324351071
TMIGD3,-0.009155900651378541
AIMP1,0.0045433284165402495
TBC1D17,-0.002961476868835108
POLR2C,0.004993131611858216
TDRD1,-0.007179986742669407
TXNDC17,0.0034418341879066425
FNDC4,-0.003346310290391338
SEPTIN5,0.005715058151339871
VPS36,0.0074155478962811315
AKAIN1,-0.0027715654595712493
GLB1L3,0.0008975686389980111
UQCR11,0.002725313439633503
CHTF8,-0.0030912857590258344
ST8SIA6,-0.0015584373477770333
MATN4,-0.0030185636276828906
ANKRD12,0.014254678329493314
MED17,0.001370338775905441
OR5M8,0.000734454100880267
TRMT10C,-0.00391937049305447
FGF8,-0.0049086881434818545
FBP2,0.002277352048567714
OR4F16,0.0012303611350086548
OR4F6,0.001096257801479617
HECA,-0.0019873592671326955
C2orf49,-0.008042744573859105
REM1,-0.0033489982283315283
ITPKC,-0.006253858156849806
UTS2B,-0.009871062111659888
METTL27,-0.006878907603399812
FAM83C,-0.01035551235279739
PHB2,0.007691694456327436
PCDHGA4,-0.001207920509651699
AMN,-0.004183921373826065
PLAC8L1,-0.006202597573917693
TRAV8-1,-0.0023375715399851743
GHR,0.0010363862869748315
MRPL4,0.0004590346498874861
SYNGR4,-0.006284031204304256
COPB1,0.01054906854684967
TCAF2,-0.003990228173159526
TNFRSF10A,-0.011964220519939303
UNKL,-0.0015672602235002506
PNKD,0.0012449547973140192
RGS21,-0.001161975887890843
MTF2,0.00483867821389713
PALLD,0.005827923178870165
C4orf45,-0.006040331978749313
NRG2,0.0023666429374717005
SGSM2,0.00398451140163177
MRGPRX2,-0.007237234622514113
FBXO5,-0.008546469995773555
CCDC121,-0.011086526618128853
SORCS1,0.00471107865104942
KIF25,-0.005983021778631268
LY86,-0.002122256649972999
FLOT1,0.010198799637730665
NUP42,-0.0018168532333287177
MALSU1,-0.0026378060825295656
MTA1,0.0029983074466096425
SOX18,-0.005740229978296007
BBS5,0.005747960343319712
HCRT,-0.011307699218002005
RPL24,0.008665823301039393
C3orf33,-0.004514915573756846
PSG6,-0.005150561409141184
WTAP,0.006029202762618994
GJD4,-0.010380990561646205
AZGP1,-0.0017205492699850602
HIP1R,0.0028509409527191607
SMC2,0.005371338283723992
NFIB,0.010987336505574747
TBC1D4,0.006549828693903412
LYZL2,-0.00406093917645706
SIN3A,0.007349843778180129
SIRT5,0.0041863065278777796
ZSCAN4,-0.012952038213558443
LCP1,0.007433650983724216
ZNF764,-0.011132464179433145
BOC,-0.003620233788364862
DNPH1,-0.0002085479172531181
SCAF8,0.0057453480394360655
DNAI1,0.0006694154325572682
HEXIM1,-0.005352656385714356
ABHD18,0.007148749627947824
EEF1AKMT4-ECE2,-0.0005885271181344024
SPPL2A,0.006058051285262436
FAM169A,0.0009244320473579437
TUBAL3,-0.0014841588914597922
LRRN2,0.0027984639263262862
SERPINA11,-0.006534506927304447
RASGEF1A,0.0023429623665850927
SLC8A3,0.010197308572236151
NUP133,0.002329194815246931
C16orf87,0.002405154121396771
UBE2N,0.011137493843927782
ZNF585B,-0.005305558803689939
OR13D1,-0.0015420816143536648
ANO5,0.007129953785358189
EEF2,0.009834209386235799
MACC1,-0.005120888669768031
MLST8,0.004100289478468609
OLIG2,-0.005121152731090866
PALM3,-0.011808568716029087
PHF1,-0.00394085614470862
SH3BP2,-0.005277980054282959
SNAPC2,-0.010229151461792686
TMEM30A,0.005531419357350617
OR1D2,-0.005513058931948554
B4GALT7,-0.005003739784415051
ZNF107,-0.0038292188675054747
KL,-0.003703669380387036
PRPF6,0.0074364039476507654
UBE2K,0.01564449953621274
OPALIN,-0.006347539674369751
COX6A2,-0.0025376863523723994
BSX,-0.004256891213259732
IGHV2-26,0.00036668618665175787
ZNF322,-0.006696293156134365
ABI3BP,-0.002033298493991606
NOP16,-0.0007846832161301391
PPP1CB,0.01080139389803574
IGFL3,-0.008753814618364537
GSTA1,0.005072484604962307
TMEM254,-0.0020268075465199897
ERLIN1,0.00249815564307098
MNT,-0.004418354108819707
DEK,0.0013747681644807382
CEP152,-0.002854677406700966
TRAF6,0.0008154053060052501
GABPA,0.001202637450152651
EXT2,0.007274048556517428
XPO4,0.010225188179312714
LXN,-0.0033012689932125816
DRG1,0.008275366190291478
PRRT1,-0.006564335797386929
KIF5C,0.013644979104982045
IFT20,0.00632141839140699
PPCDC,0.0029348705302584704
COMMD4,0.0009388530039713424
MRPS36,-0.00025826335471713083
ATP6V1F,0.01067951721293068
MAN1B1,-0.001496431752843773
POTEM,-0.010421198649214725
ALDH1B1,-0.0009944411338156842
FBXO11,0.0089440611788962
TOMM70,0.005108203521125477
ERICH3,-0.0024046811146602406
CREM,0.006302717537360211
HSF4,-0.005878723413015004
ERVV-2,-0.009265895778302339
RAB15,0.006056820552035971
CCNH,0.010329357114079002
STEAP1,-0.0005345147958544932
UGT2B28,-0.00041856826967862456
HERC3,0.00618093466405072
WDSUB1,0.003098400997547097
MRC2,0.0027131371076672722
CPT2,-0.004216360354011278
RSPH10B2,-0.006273189444132461
TRBJ2-2,-0.0006904189730863762
CWF19L2,0.0024940755127868443
ADRA1D,-0.006416261038552575
DIPK1B,-0.005625501813150517
GOT1L1,-0.0065520771194454855
HABP2,-0.005696064162378986
RHOBTB3,0.0016325268209940614
DHX9,0.009600095136974069
TMEM225B,-0.010088456582284227
IL20,-0.005084091548783861
TMED3,0.004958265935024569
BCL2L15,-0.007056488770760368
GDPD4,-0.007394127151925963
OSBPL1A,0.008957511463673904
IGDCC4,-0.006946745823779049
HYAL3,-0.005965288483777924
PSMD5,-7.613872293939994e-05
INTS2,0.0018091844770291464
CCDC185,-0.011579295823941717
SUCNR1,-0.003524949501821674
MRPL28,-0.0016544340836980708
CCDC167,-0.001356451888765249
CXCL16,-0.008861664500510538
ANGPT1,0.0016650390549556627
ITLN2,-0.0034673173596389043
GET4,-0.00011391757562409814
FAM47E,-0.007833394698147745
ZNF276,-0.006421658845934388
C11orf53,-0.005284770448869008
CNTD1,-0.006819970462481021
PTCH2,0.003486233797949033
CTTN,0.0075922577155741215
EFCAB7,-0.00045841610353293424
LZTR1,-8.259386346365014e-05
SEC63,0.010419631761565296
FST,0.00016291101220940952
EFL1,0.0033367709858695624
RHEB,0.012478256846202093
ANKRD34C,-0.00865658874441517
HAGH,0.004431210379604118
PFKL,0.007136780829587565
NDUFAF8,-0.0012817323541319684
PPP6R2,0.007030930302753532
TKTL2,-0.0028822257010306883
KLHL20,0.0073460492917919624
USP50,-0.007419882105978087
UNC45A,0.004011750497430547
GRM6,0.0007221765361626036
MRPL14,0.0022189991113233816
MAPK8IP2,-0.0043459726252537915
TCIRG1,0.0009782118978816183
PLIN3,0.0004088828745739931
ZFR2,0.0019415893628270187
OR52E5,-0.004518031739396521
RBP2,0.003934003731805506
DUS3L,-0.003921746373462681
NPB,-0.009650668735640428
CSF1R,-0.0011233750843600298
CSTF1,0.0025584959362566105
MEIOC,-0.011666115949948964
SCLT1,0.006012592479121806
SCAMP3,0.0012442558366985255
EFNA4,-0.00828294276583342
FAM149A,-0.007506410536888425
CALD1,0.002712010951805397
BCL9L,-0.004295235119707742
DVL2,-0.002197056841592942
GALNT1,0.010474913069404438
NMBR,-0.0007539927708127848
WDR1,0.00390628519832474
IGHV6-1,-0.00034514080973438774
PADI3,-0.0050104812048349335
MTMR14,-0.004088619747108399
ANLN,-0.004001399460943384
PRAMEF20,-0.0077185141371897215
RAPH1,0.004904979225796619
SELENOT,0.005157679738432637
TDP1,-0.0011971591580354206
ZNF791,-0.0008336552897364631
SELENOF,0.003034101600316763
MEF2C,0.009001905899078616
SMCR8,-0.009522597030137263
SPRR2B,-0.003953443756448019
HTR6,-0.006309648315039904
ZNF518A,0.005019236383910102
FKBP4,0.004020884227044186
JMJD7,-0.0036245551993068395
PAQR3,0.004524195226557637
PPP1R42,2.6621238586417947e-05
SMAD7,-0.0032801720464691714
ENTR1,-0.007199565683597989
BAZ1B,0.003531308344147556
CCR2,-0.0028649684337951533
SLC28A1,-0.0028200291825163856
ZSWIM4,-0.0002161194360019032
AMY2A,0.003176553756833835
ASPDH,-0.002617732810942745
KRTAP4-12,0.0013241107280622412
NUDT22,-0.003146468857645416
PTK6,-0.0031878975335927415
SLC6A12,0.0001912651644288936
DCAF4,-0.005805517163937888
RARRES2,-0.0026474178859090605
ZBTB6,-0.006497454372425333
PLEKHA5,0.01014697092337031
RFC5,0.004014235992080803
GPR61,-0.006637957666996285
BTN1A1,-0.005817019270844134
PARP14,0.010695905256154317
SLC6A15,0.0063824293141868235
CYP2J2,-0.0006337843479493409
MBD5,0.01046401646610212
SPCS1,-0.0003246502229602259
SPRED3,-0.0075110874406440755
PRKACG,0.00511240954526606
MEA1,-0.007104591407147723
RSPH10B,-0.006583195312424672
TP53TG3C,-0.010719768632547255
RNF214,-0.005159755999025874
POC1B,0.002982851591158554
TXLNB,-0.00652437196144728
HLA-A,0.004748396907734012
CHORDC1,0.006438034439998211
CD177,-0.006193824017165325
CEP41,-0.0030679539966097613
DDIT4,-0.0015207551848594042
ABHD5,0.004826185787451023
OR8G5,-0.003809341454467066
PARG,0.0008350022766267924
NTN4,0.0023347299420290145
PLCG2,0.007978506701846222
IQCF6,-0.0032563604402138006
PTP4A1,0.006190910429059806
SCOC,-0.0010414484716745611
SEC61A1,0.006542643322160663
ZEB2,0.007973772238441807
PPIAL4G,-0.002880576878671806
THEM4,-0.0015974064495919138
OLFML1,-0.0050256689048069556
ERCC6,0.002106483636686664
KLHL8,0.003820945949496031
KRTAP9-9,0.0015831422428454233
NTAN1,-0.0009264102935994809
PIKFYVE,0.0267306384431299
KLK12,-0.0005275170250384598
C1orf52,0.0002536987509884096
MARF1,0.011677366913171875
TRPC6,0.0065303847719945865
PRMT5,0.001750168708918859
ZBTB22,-0.008377293396144047
ANKRD55,-0.00045512724358398636
TMEM131,0.017914594439643088
BTBD10,0.006734703668660777
IFRD2,-0.0005392479806639155
UFSP2,-0.0023793666121552544
APOC3,-0.0013847570951159036
TRMT44,-0.005977981604579195
OR6V1,0.00020879465053500832
ZNF620,-0.008078147238022875
GAST,-0.01040819105575728
NRGN,0.0023688809455700744
ZSCAN10,-0.01100268869166774
MSH6,0.0022496892214414806
MTFMT,0.0005403050452996151
TCL1A,-0.0040997749062199745
LGR4,0.004265307743656192
DENND11,-0.0005328806641948354
AGO4,0.010801166307869127
BTBD8,0.011478652025501065
ANXA9,-0.002252298362623796
ANGPTL1,-0.0001302288787828752
P3H3,-0.005834880517026877
SIX1,0.003421870850154952
HVCN1,-0.003238846043059171
OR5P3,-0.001836594354544992
ZBTB21,-0.006734936921845302
RPGRIP1L,0.0026270380114531045
SYNJ2,0.005866567120468273
MXRA7,-0.0054247097058395
SLC29A1,0.0033488866034102377
HBG1,0.0058016037654943994
METTL6,0.005904611878155351
OR5C1,0.000544499533275152
ACTR10,0.0071071072972832905
CCNL1,0.004937271891151726
C16orf95,-0.007977409171421953
PPA2,0.009676066341400412
DUSP1,0.005142155081168792
TRBJ1-5,-0.004100228430958801
THSD7B,0.006296359273083051
AHCYL1,0.010005478796920928
BATF3,-0.004469569364920986
ARIH2,0.008838937697893312
RWDD3,-0.0025557533793195337
TRMO,-0.008085283626967832
TNFSF9,-0.008950966572702973
PTGR2,-2.749121584863035e-05
RNF182,-0.004976469149334319
KRTAP24-1,-0.004269646519141516
JUN,0.004103088154185379
ASPA,0.000774206688696008
EIF4A1,0.009573434690884805
THRA,0.0018325830712766725
SETMAR,-0.002492290327035483
KCNH6,-0.0008346656979737725
PTTG2,-0.010129895089432012
CDH4,0.0067861270044287875
ERP44,0.009008783618354626
FBLN5,0.0013146216292125566
ETFRF1,0.0021049800032987153
IGF1R,0.012098895689023418
TNFSF11,-0.007095951662031083
ITGA2,0.001504966509160572
HMBOX1,0.006574956320156859
DOCK7,0.03487784940809954
PKD1L2,0.02056179504921894
ENTPD6,-0.0003723364110352981
TMC3,-0.0049208392554766335
CLTC,0.03419012899998906
LPAR5,-0.007003057475227389
KRT38,-0.0015292885941200422
UBE4A,0.001864429746094194
EXD1,-0.010714555937525733
DEF6,-0.000550252778097283
C6,-0.002699761969543617
CENPV,-0.003299338367181498
NDUFA6,0.003546541925406378
FGD5,-0.005317783524876218
SYT3,-0.004515387722360047
CRIP3,-0.005910003423886519
FAM205A,-0.01012696473627389
GOLGA4,0.021663191934648596
ZNF264,-0.002848023283145667
SMR3A,-0.007266240449862689
RFPL4A,-0.004784590253280906
IFI27,-2.3971999154345125e-05
KIF20A,-0.004772202160284826
OR2T29,-0.004691436455219991
ANKAR,0.004198961444475337
TSPAN15,0.0013869838421063407
EVI2B,-0.006978879602204768
KCNJ8,-0.00014777496527896045
YWHAQ,0.011511856923627288
P3H4,-0.0051375906637777255
CPQ,0.00704348658254144
PUS7,0.0028517089577862384
LY96,-0.003911342173574073
CHMP4C,0.0003550730327289216
FPR1,-0.0027734007599731023
NT5C1B,-0.008397730719592877
SLFN11,-0.004543329129499374
STRIP2,0.005671890731815311
ARHGAP28,-0.0023277303631860286
MYH4,0.027435256726364682
ZNF284,-0.009148436023155224
CHRNA4,-0.0025392964298820452
RNASE6,-0.004098106724062192
ZBED8,-0.004654156095201631
C1QTNF4,-0.0014162629792169154
PLA2G2A,0.00022957479356967674
FIBIN,-0.005953309824172568
TP53RK,-0.00014197744103355156
FAM166A,-0.010048338691136879
FANCM,0.01398228773231761
NPHP4,0.0035179597312211502
ERAP2,-4.637049220530307e-05
TRIM64,-0.0021745653981895346
SACM1L,0.007029386808926278
ORC6,-0.0027116612179742916
MTX2,0.011067539910696823
AP4S1,0.00810942003146563
ZSCAN26,-0.007550770481385159
MEX3A,-0.005944176247956277
CAB39,0.012059388593540499
HSD11B1L,-0.007701778078381687
FARP1,0.00952320931197049
NOP9,-0.007599207137016358
TRANK1,0.025620255863087745
CTTNBP2,0.014558042908671876
COG1,-0.0010697422808387293
GNL2,0.0005703983165739459
CBX3,0.007930033088345875
P2RX3,-0.002090310265383277
PPP4R2,0.001899452257503827
PNPO,-0.003956440190760048
CEP128,-0.0015694973226665378
RND1,0.0030130140799521595
TRAV25,-0.0028444256749871485
TRAPPC2B,0.0018657887657521847
SLC9A5,-0.0026254680048696613
OR4S1,0.002739846023826009
FOXP4,-0.0030762547225608905
FAXDC2,0.0007078290918313301
OLIG3,-0.002619037356472967
SLC47A2,-0.003547317803094285
VCPKMT,-0.0009461474611462936
ZNF460,-0.006609589732197768
FKBP1A,0.007518585268496671
PMM2,0.006024058000119976
GYPC,-0.0017353772095993817
CYREN,-0.006924262374830191
KCNA7,-0.004749261235414709
SDR39U1,-0.0013621482964799082
ASCL3,-0.006993640651974771
POLD1,-0.00028431817799008744
MCHR1,-0.007934685235781022
TENT5B,-0.002920495927810884
GOLGA8B,-0.0029169702786877912
PREP,0.0077316922428862555
GNA11,0.004736914375217824
TMEM169,-0.006048092835966692
KCNIP1,0.00841532967500242
RASGRP2,0.0013604323281831891
TTC6,0.01743290198724197
KCTD12,0.0006460708086725251
RP1,0.006979857936023035
NIBAN2,-0.0021555727381464265
SMIM8,0.0027988163068429855
LCN10,-0.00889088409301793
EFCAB14,-0.004310729480323633
ALDH7A1,0.006138888095756533
ATCAY,0.005609945393314192
C11orf42,-0.011417662435928053
CENPQ,-0.008664547006420437
ADGRG7,-0.003243275730835915
BMPR1A,0.00908031721477589
CAPS2,-4.301444027983971e-05
IGLV3-19,-0.00046671147595530606
PLPP2,0.002319965486554478
TTC21B,0.012306797306124823
ALPL,0.0030895944312000477
MVD,0.0040463886096836375
PSG8,-0.00423998774977621
SATB1,0.007120535598049119
KRT13,0.004002025987014429
ZBTB8A,-0.004217012997767256
CDK7,0.006122582047527888
MGLL,0.007526834871974631
SMG8,-0.008626783224724781
RESP18,-0.012541780860690419
ARNTL,0.008390938964716538
AXL,-0.0025267663977577765
IP6K1,0.0043923062711358
GALP,-0.009595221405349805
GPATCH4,-0.006257985147609534
GHDC,-0.009387054116739126
TMEM236,-0.008350817544540519
TRBV4-1,-0.003291553704871938
KIF20B,0.012587101289413845
MCRIP2,-0.004261181778989847
ZNF451,0.002847171805755444
ABCB6,-0.003272184857454846
SEC11A,0.009616636207527339
PTGIR,-0.004787070092574495
RBL2,0.006012709688185729
RSF1,0.0060325738597662715
TRDN,-0.003154421722072668
LSR,-0.005192372424378565
ZNF212,-0.009763823564637024
PPP2R5B,0.003664943268489658
KRT26,-0.006222154686291497
LMX1B,-0.0010862945579028468
FAM135B,0.004411757314464881
UQCRC2,0.008973245969088422
LRRC15,-0.006044205844317551
ZNF17,-0.005042347256714676
PRDM8,-0.004238490933855283
USP24,0.03433855001136268
FLT1,0.0006926609093528211
ZNF676,8.37455658803593e-05
SPATS2L,0.002786696736707381
TIMP2,0.003675549608824564
TRMT10A,-0.004612681750587094
PRAMEF15,-0.0032848173596330323
NNT,0.01064947033235774
LYAR,-0.0017180583595365834
NUTM2B,-0.014268678081505955
ZBTB44,0.003872223347357923
CHPF,-0.005414010912205489
BCL2L14,-0.0032941360962895085
RNPEPL1,-0.0022133132779289964
IFT172,0.03033112457060308
TMOD1,0.008243942545649412
GGT1,-0.00019315087515547514
PUS1,-0.0030310092003789694
SNUPN,-0.0017851453425332916
STRADB,0.0003086359207394183
KIAA0895,-0.004429351898222824
PRKRA,0.005699398383801108
KIAA1191,-0.0022715309871097667
DDA1,0.0016667427192631646
FUT10,-0.002590581577753988
SERPINB4,0.0007759576052069501
VPS37D,-0.010540383114904852
TRAV8-6,-0.002480727778431124
TMEM161A,0.0003207948453011576
C17orf80,-0.011316613721734722
USP40,0.0002580485476350721
RFLNB,-0.006293640025656813
FADS6,-0.004769339675680354
RNF17,0.0039022839034464235
CHIT1,-0.002410632157306943
MFAP4,0.0003855727493484392
RNF212B,-0.007560244360138193
RTP1,-0.008086929452956977
FBXW10,-0.008917647890966794
CHRNB3,0.0009412871728068987
GJC3,-0.00842129912671072
C1D,0.006223275012816766
METTL22,-0.005393263133985555
MTERF1,0.0038439125701755146
RFK,0.003967529404993386
SRCAP,0.019387319118720613
OR5K4,0.0017541798620767362
SIRPB1,-0.006168675651727144
ARMH4,-0.0034251587312930758
CLEC10A,-0.004535456532985265
TOPAZ1,-0.006741236976458325
SGTA,0.001729670701928258
CDC23,0.0017172349135298644
PTP4A2,0.008992192958546304
TPD52,0.007139401391612983
OCEL1,-0.009288347394127254
PGLYRP1,-0.003271623497360943
IGHV3-7,0.0008852866927241387
ZNF644,0.003228422047170922
KRTAP12-4,0.00018929751604360328
ZNF524,-0.007789053757662205
IQCG,-0.0030366568482234992
COL7A1,0.022939851585267696
HDHD5,-0.0006971634973245848
R3HDM1,0.006407722654505032
SLC39A8,0.0016342153679784813
FAM240B,-0.011091549556105003
IL22RA2,-0.008336647453327297
GAB1,0.0006575540267518707
NEPRO,-0.005200494012957606
PGAP3,-0.003692078214973088
ZNF667,-0.0015963693909176538
ERBIN,0.006225790161361902
CPLX1,0.0051085807359472326
OR1N1,0.0017663764998957412
SEL1L2,-0.004535995328789794
HOXB13,-0.006013515644040822
RTP2,0.001183149931110559
SOWAHC,-0.006977528003738663
PHF20L1,0.00624206686001998
CKM,0.0036081057420189245
LCE6A,-0.006701403570795295
CLDN11,-0.00039745179004629493
ZDHHC2,0.004659488154269228
TIFAB,-0.007851146408143562
INPP1,0.0038073788736167993
USPL1,-0.006268244024221259
TESC,0.008730366298525766
NEUROD1,-0.0035990547702223837
LY6G5C,-0.012565939525889358
TM9SF2,0.008589227414599351
DNMT1,0.011150553016114936
WNT5A,0.00019938463693378863
USP28,0.004377208417272927
CCN5,-0.0058715890907153475
LCE3A,0.0005995200074317668
PIK3CB,0.009431380936118573
RAC1,0.01200415309108347
FCN1,-0.0009675430968080102
PXYLP1,-0.0008855762501704004
ZNF43,-0.0015029125733845286
PRSS54,-0.01290868857870063
FITM2,-0.004607522876429493
NKAIN1,0.002358957304180277
SPAG1,-0.0005482404628553904
CUL7,0.011961424457348546
IGKV6D-21,-0.0013321509906060634
OR6Y1,-0.0034766976933240483
ALG12,-0.0010085765981857966
CTH,0.0012582382698569196
PACSIN2,0.007825506508376542
AK1,0.0058646559672443236
ST13,0.00904373630229578
UXS1,0.008475964271208732
GSTT4,-0.002981380911783724
SEMA4C,-0.005581679186808498
MTMR9,0.003933114040519165
BPTF,0.028884183999725532
SAMD11,-0.0042430292390236565
TRAPPC3L,-0.00038378161926768935
SLC47A1,-0.0006742583011417638
OR4M1,-0.001833378851633037
FMO3,0.002205820626162562
PGAM2,0.0015185824180013942
BTN3A1,-0.006326171553243516
IL11,-0.00929852487657348
C17orf67,-0.00780797107336699
CES2,-0.00122635757858843
POMP,0.003069227175584817
PSG4,-0.004147347581407412
SPECC1L,0.009479388925138926
PTGES,0.001238976736857993
LIPT2,-0.005760879275628432
EXPH5,-1.0872345933293318e-05
BBS10,-0.008128366930229789
HNRNPCL3,0.002312605858497737
MDFI,-0.007145441862721334
LCE4A,-0.001269874162514547
OR3A2,-0.0020795385208167583
PRPF19,0.006913189496818496
CCBE1,-5.629863399493632e-05
TENM2,0.03509109823742925
KCNC4,0.001877505916894365
LSS,0.004383690157757548
KHDC1L,-0.007255709018482052
ASIC4,-0.006213820922789679
C16orf86,-0.01275675293933045
NDUFV3,0.00031622687050981345
ANPEP,0.0042188529241414495
LAMTOR1,0.0016768814580266965
TRPM1,0.01008844390337616
ZNF821,-0.0008906150842050564
PRR29,-0.010934236137923948
PELI3,-0.004882278559372083
WFDC11,-0.01103603112684357
BHLHA15,-0.007339780796466928
CRTC2,-0.004996012956440701
WWC1,0.005079087297870689
TEDC1,-0.010734017711401776
DOC2B,-0.00016883726651804645
HEATR5B,0.033198636603160435
KLB,-0.00622575896034589
ACO1,0.007395160241703717
MRPS30,-0.004196865987714939
NPPA,-0.003898733295659177
QTRT2,0.0002201801578330462
SAMM50,0.0034227221119520752
SAPCD1,-0.011441226992711861
SLC13A2,-0.00023964514775816204
RFWD3,-0.00654883652085022
AKAP7,0.0026143844052818267
POU3F3,-0.0029869995743130318
EIF2AK2,0.0008635861256683228
XCL1,-0.006097829492825134
TMEM178B,0.008418751486506849
TRAV26-1,-0.00260846836793897
SSRP1,0.005918756296375271
ACER1,-0.0033181207372727263
