gene_symbol,entrez_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GABRR1,2569,-0.0027136580041294826,-0.01033304359247593,-0.0016085638012377954,0.005954051571478559,0.003339436354383989,0.0053014992015748075,-0.005445864040069998,-0.00025080406553098844,-0.005847985688801402,0.002099870335097201,-0.0002928975525360453,0.0014333959207531925,0.0011444958646540685,-0.012332441050306215,-0.0015910980214334232,-0.0020996159447050754,0.006347267410061237,0.007338457713123363,-0.0011586883336858534,0.005699401464479436,-0.010285906384251971,0.0042302441709186405,0.008957073484426946,-0.0016172212848381436,0.004475171715923024,0.004548441244706912,0.0028099605880139962,-0.00019707323406631698,-0.005503751440069985,-0.0033459071238582717,-0.008749627515223105,-0.002766436245742781,0.0075385510263342,0.006739755824234474,-0.004125964365599303,-0.0025396788250870513,-0.0030406313399352573,-0.011029760440944872,0.007901264160017494,0.009901088160367449,-0.003403374932738408,0.005283368059142608,0.002575343077926687,0.006827762076552922,-0.0022783356180901128,0.0002908396830935254,-0.00459125440678915,0.005717921850918632,0.003492536193079611,-0.003435452464838145,0.0040281128872703366,0.01526211095931758,0.0012667432280419953,-0.0058648064153980686,-0.01314749094444445,0.000784636221872091,0.006326335050743664,-0.007544950839195099,0.020505475913385814,-0.004448315553193357,-0.0018402190160726184,-0.0033821461874715677,0.00867887008355206,-0.011845740744969371,-0.0020933797274292226,0.002881622773563428,0.0048889932544182065,0.006922944495888018,-0.0023001803514950386,-0.003698748652580927,-0.0007034258386128818,0.009336725974278228,0.00016885199358076118,0.0025966939210026237,0.002787422690358705,-0.0017887142526140164,0.0023725443202917765,-0.004246594009448821,0.004554048744006993,-0.002552991551594491,-0.004382463382677161,-0.001591158777883901,-0.008711152602362205,0.01095233788101488,0.002884298588495187,0.004572163214960632,-0.003956488017786528,0.006556645228608919,-0.01641420149343833,-0.003951144958486438,0.003218106931878393,-0.0006736298701783902,0.0037470424920384975,0.004630823903324578,0.002390350894314086,-0.0011712173527796323,0.0072631122755905594,-0.0014339273111006127,0.007647158364042002,-0.003615709189842522,-0.002342813244219247,0.0125232474055118,-0.0061672092656168045,0.004614382744181985,2.4986699953630896e-06,0.008485133333333325,0.015237711761154847,0.01599273744444446,-0.0003985203206921525,-0.001489241050943291,0.003021450373823268,0.000636972987404637,-0.011660134199475088,-0.0016939091894590586,-0.007177159568766403,-0.0047158776808398925,0.0010653003788587037,-0.0018642261083056011,0.002998342223009623,-0.004639566023009622,-0.001821050510658352,-0.004015635815485564,-0.0038463833074278268,-0.003410757094514437,-0.001083865364506302,-0.003519187196754161,0.008853059679964997,0.0042088297775153116
GABRR2,2570,-0.002759774140971129,-0.010131570709448815,-0.0015479881748683734,0.006154640648293957,0.003121488548241474,0.005262503740419949,-0.005253545442519684,-0.0004807629736623628,-0.0059835018372703394,0.0020231422893451445,-0.00020021755187454065,0.0015137401572968502,0.0010175666180288717,-0.01245945057545932,-0.0014004436518984251,-0.002295401681654857,0.006214374893569557,0.007301570839501316,-0.0011247841498381237,0.005708313166797902,-0.01027144928950132,0.0041485667500525,0.008890198454593172,-0.0015270385971144365,0.004458831099999997,0.004341783816351705,0.0026124214623084005,0.00029087536805761104,-0.005440506494488192,-0.003308603082624669,-0.008774618351312326,-0.0030377484408530197,0.00781913248635171,0.006752461307217861,-0.004133011293700787,-0.002532049651212602,-0.0032198708810629913,-0.011252702013779531,0.007823374906824145,0.009813374624015749,-0.0036247164880577423,0.0052815365862204705,0.002553477085459316,0.006716783686876636,-0.0022996844034147,0.0004103189118787399,-0.004592009375459318,0.005765895990288722,0.0035460786169947476,-0.003328147496574802,0.0038760210061679853,0.015329150243438328,0.0010930918333225462,-0.005821220631627304,-0.013183184111548549,0.0004703409654471657,0.006447502947112871,-0.0073750099045931765,0.02082450645538058,-0.00450856693918635,-0.0019528108433414695,-0.0032963478001049908,0.0087435599687664,-0.01183638676968502,-0.0020630087356181114,0.0029895101405603697,0.004850018057217853,0.006784020382152234,-0.0021410305258858253,-0.0038938612406824147,-0.0007977779109152232,0.009260983331758522,0.0002176807233083985,0.0026378531488188968,0.002797540172178481,-0.0015605818424258547,0.0024883956748175838,-0.004214376291076117,0.0042826258706430455,-0.002554362638115486,-0.004000276091338577,-0.0016453578130283465,-0.008883720820734907,0.010926766196194223,0.002711771281580053,0.004472885284776903,-0.004022696441522304,0.006922992288320208,-0.01645083002559055,-0.003954147050971131,0.0031143394805419953,-0.0003708100304591864,0.003656415265341209,0.004806552377952753,0.0025325981502454077,-0.0011846212360737528,0.007259750254593169,-0.0010081802951870077,0.007524849132152235,-0.003493181053464564,-0.002377690918918635,0.012882878312992127,-0.006334101947112861,0.004642176261679789,-0.0002247596501460629,0.008225694456167975,0.015160478219816254,0.016025131592519698,-0.00042338830050091855,-0.0013849275229448831,0.0030281515214042013,0.0007218803070505258,-0.011664528540682407,-0.0017172546047448446,-0.0071615705444882,-0.00481293637257218,0.0009925615142250652,-0.0018605261105228328,0.0031277407396850462,-0.004380292914566932,-0.0019372660727664066,-0.004242196514566927,-0.0037973748647769016,-0.0032930952127690266,-0.0009849186610602374,-0.00352339757913386,0.008720563808005259,0.004164945670734907
GABRR3,200959,-0.002788161678833857,-0.010245933169190315,-0.0014589233179334382,0.006016795875078857,0.0032760923285278703,0.005320318325552056,-0.005266408768454265,-0.00040522605758727643,-0.006053703833753943,0.0019734095019421673,-0.0002332690877104523,0.001531650697375712,0.0011429029107738167,-0.0123827308364879,-0.0013146886961377517,-0.002237443172738064,0.006229213441850674,0.007355559050262883,-0.0010838585871862253,0.005704630283385907,-0.010246060837644585,0.004103274055205044,0.008899404759726597,-0.0014919794795933744,0.0044304359939852786,0.0043267387725552005,0.0026172458056572087,0.0002855164551696108,-0.005361695316614085,-0.003359302674153521,-0.00882780161314405,-0.002987023558180865,0.007843845790431136,0.006644021596109363,-0.00425558947913775,-0.0025956024382597304,-0.003156455189437436,-0.011332342776551,0.007833658079915883,0.009793631136277594,-0.0035591062031125123,0.005399734788328072,0.002573349320112513,0.006805458504100942,-0.002263458006274448,0.00031456168653915873,-0.0046041586412197775,0.005680245763932704,0.0035439193209852783,-0.003220284723343846,0.0039055106127655094,0.01538560578654048,0.0011969332899845432,-0.005878543595162979,-0.013321097404837006,0.00045656318665856973,0.006402332066140904,-0.007330892429442701,0.020672581272344923,-0.0045477843438485824,-0.0019448181792576212,-0.003357536958706626,0.008705940574342791,-0.011821889265509979,-0.0020094616307733963,0.0029929476766456355,0.004900843525341748,0.006889697590010512,-0.0022716162683417435,-0.0039328919035751825,-0.0008801748406077108,0.009297860295793905,0.0003673918104044584,0.002539400843125968,0.002826568137812831,-0.0015807072530683484,0.002348163191948477,-0.004298990217560468,0.004179685764143014,-0.0025965128110042087,-0.004118139849253411,-0.0015302181109637235,-0.008848786068243967,0.011028113966876977,0.002805837467450048,0.004659196650683489,-0.004034127174237647,0.006898101486961087,-0.01643496617507887,-0.004046023559936911,0.00301957294469296,-0.00042018721120655066,0.00357702147368034,0.004724284265720298,0.0025435511893880172,-0.0011102035780257632,0.007224299705573075,-0.001127941849948474,0.007452076478338594,-0.0035618794304731844,-0.0023985396600862256,0.0127690931035752,-0.006194727262565711,0.004603163011566771,-7.083645038170355e-05,0.008164779966666676,0.015178814627234487,0.01597983944164037,-0.0004776987085534803,-0.001392072752583915,0.0030860836006487897,0.000675832274641262,-0.01173574805205048,-0.0017006880639505782,-0.007113339602313352,-0.004838180047528914,0.0010069593385036797,-0.0019148346704348047,0.003056717007817036,-0.004503967443059939,-0.0020471364748680327,-0.004056518916645633,-0.0037350105691345953,-0.003121018936614096,-0.000908014295331124,-0.003456170891282867,0.00877878882733963,0.004277782864185065
GAD1,2571,-0.0017414234381369384,-0.008995114650079494,-0.0013595021915894696,0.006580182999920507,0.0033417671708732047,0.0045570229848787705,-0.005481519543525442,-0.0007797644697355711,-0.006603558827424493,0.002259902783102854,0.0007794055552456693,0.0012890288563810008,0.002808104873692372,-0.012380760038553259,-0.0013215996378593776,-0.004718594618139903,0.0060440850338235345,0.00644360361193561,-0.0009560438694609306,0.008125546947853725,-0.011453448625715429,0.00330127315307896,0.006793799368998397,-0.0040507134322706655,0.004547051523906999,0.004482271739167722,0.0036931925584539,-0.0006180737969008357,-0.004286627589487276,-0.004306632753011128,-0.010399572701430848,-0.0014677493137992038,0.00711477378791734,0.007741422148489655,-0.0029188315505157786,-0.00415506080455485,-0.0020543118193039164,-0.01033558115429252,0.007742857456001608,0.0104473972292528,-0.003032531404736092,0.005043027851820358,0.002171783738113072,0.007322794842845784,-0.002291533499741494,0.0012382773038959519,-0.004260704856111693,0.005497121339896652,0.002258165861886093,-0.003331716295409372,0.0029678659178158963,0.015208379553259146,0.001349759487068227,-0.00874531686017487,-0.014130394328696368,-0.0015317183543455592,0.006559370518322752,-0.00893328902535773,0.020327672343799667,-0.005961372782591421,-0.002950105775143636,-0.00458517875461606,0.009182298794793316,-0.012068265190262318,-0.0036468473625036494,0.0025097890907692924,0.006169432674046097,0.007064043946025445,-0.0023679867858255647,-0.0032650659933215515,0.0003435840033071666,0.00877341237309225,-0.001424190928268443,0.002891873791373805,0.0013254826498499627,-0.003078927188161534,0.0026110062970454684,-0.003368199381511125,0.005217205394213585,-0.0003550564923796102,-0.003297943871405405,-0.0019142531245899012,-0.008984037916653392,0.010455700358664544,0.002156144847349686,0.004085512039799673,-0.0035614296742333103,0.00668146718910969,-0.015097153002583475,-0.00462797394861289,0.002737439158346765,-0.0006414458854732275,0.004002564423221384,0.003152009862656141,0.0022080330399946,-0.0029540999050268685,0.007034762597058825,-0.000646068082864946,0.007501226284737687,-0.004847751246283789,-0.0041934435368938755,0.012585759917726569,-0.007739460937480122,0.00521668855532592,-0.00013412883807563102,0.00884409512384737,0.014801027253577112,0.015102351425079546,0.0014460362045319146,-0.0034491963067837853,0.002925845333072139,-6.6152700575477e-05,-0.009892332324165344,-0.0021768735379216237,-0.0050631127976987315,-0.005162585595785357,0.0020629060273125183,-0.0012649088467770768,0.004961759917476157,-0.005168376650476955,-0.0013278527992406958,-0.006433401677901429,-0.004246175024752154,-0.003947429085561761,-0.0014294734839965034,-0.004830740002082679,0.00947472689443563,0.0030761893600969852
GAD2,2572,-0.0026410162767407396,-0.009045944072444462,-0.0003628334186011112,0.007432787025111116,0.0029403612300007405,0.006000878290888903,-0.005436865205851851,-8.857359029392605e-05,-0.006121990307185167,0.002621019556560002,0.0009347251429889619,0.0012454539379806661,0.00278647180241556,-0.012999761240000006,-0.001283061924839927,-0.003577134545331551,0.005325001679925928,0.006741512407777781,-0.0011353099373618513,0.0070278072948888855,-0.010758679119259255,0.004500724527259264,0.008435359916592606,-0.003206929198461482,0.006194100439703693,0.004784506808666673,0.003249647611703704,8.679267431474073e-05,-0.004058040711511107,-0.0035198455167629616,-0.010253332062370368,-0.0023634695023392605,0.006449986126592592,0.0066976036077777724,-0.003206488678536295,-0.003276670806474073,-0.003126966856088892,-0.010576534353037024,0.007788906811777775,0.009530339823629616,-0.0028305571028266656,0.0051788029183703795,0.0024345012941822193,0.006283716147037034,-0.002708771879817038,0.0013567123392737785,-0.003508361661256297,0.00600569654659259,0.0024846454871948176,-0.0033064980928740727,0.004407321674562958,0.015180548672222191,0.0006520810626747711,-0.007656914828814815,-0.013368118453703729,-0.0004945245901211407,0.006085926284592594,-0.007986903818814816,0.02025551373481481,-0.004416490875037043,-0.0027874633241896296,-0.0033329990810888857,0.008429225354222228,-0.013089037634444429,-0.002749690417263705,0.002796447571551109,0.005244515792962964,0.006726163499629634,-0.0023874642290437004,-0.003031363348237035,-0.0010648864642461237,0.009301081747925924,-0.0013975825882607382,0.0036444849627163,0.0019755447637431864,-0.0018205453013975176,0.0024908774352407413,-0.003194025395637037,0.004236723491407405,-0.0019178253807881442,-0.0034613554862888947,-0.0008947053948308887,-0.007424647664666674,0.010781028443703723,0.0016665559446478533,0.003524589295237032,-0.0044560655126888865,0.007178535217851854,-0.01570679646222221,-0.003952109683525923,0.002775311935536298,-0.0008667421009534072,0.004145925544370372,0.0034692578089629647,0.002486372229676297,-0.002059335237709625,0.0072221959699999986,-0.0006527522113458151,0.007806501546296291,-0.0037365285961185133,-0.0030605563536000016,0.01277464007592593,-0.006921716318666672,0.005452656477407418,-0.0002330840373494813,0.008519402813851858,0.014441875094814819,0.014887574441851853,0.0009169792237414963,-0.002133958735215553,0.0026726808972570397,0.0005220464274786076,-0.010031980605111113,-0.0019248457926140734,-0.005505891848814806,-0.005618787448666671,0.001342952746584076,-0.001120357579667407,0.004270727691955554,-0.0045554242120740785,-0.0012253927976197039,-0.005261793343333335,-0.004227412113037039,-0.003986031611962961,-0.0009547167952737051,-0.00395757766422222,0.008221445390518512,0.0037536708974296295
GALR2,8811,-0.002853667847563157,-0.01034043884245615,-0.001458288200660138,0.005993262287105258,0.003274605706008769,0.005392595333070178,-0.005457081641140357,-0.00019568916378365803,-0.005902115348245615,0.0020078299140820167,-0.00031985025616815765,0.0014382935110809664,0.001123486402700966,-0.01241600944824564,-0.001590297672611402,-0.0020798122699061377,0.006348458990877201,0.007231344533157891,-0.0012746140019821038,0.005710152099824557,-0.010206274654210527,0.004196460547798247,0.009160704879473687,-0.0016602237404692974,0.004466575308333332,0.004458826037807011,0.002773498131945612,-0.00022648149134348256,-0.00548295924070175,-0.003455322804105263,-0.008765948405526316,-0.002854542450208236,0.007707629034385969,0.00661701470833334,-0.00402674935309649,-0.00252876691100526,-0.0030565996351456072,-0.011070429881578948,0.00789753252350878,0.009866309163596487,-0.003407377940552633,0.005379834568596484,0.002634826448166668,0.006874770828070182,-0.002219783062545616,0.0002680332955524562,-0.0047337878964912325,0.005633250711578959,0.003558330019596492,-0.003493375847298245,0.004022143547521921,0.015249951569298231,0.0012329928469758935,-0.005835296915175447,-0.013181943972807005,0.0008624932320424733,0.006414219480877192,-0.007530783143684216,0.02066783825000001,-0.004578077022017547,-0.001876054492361402,-0.0034869381075964896,0.008624524801403514,-0.011940221425877187,-0.0021685037421943004,0.0027838253429333343,0.004955100357017544,0.00696825454429824,-0.002222873418735613,-0.003838912408052628,-0.0005505160269870444,0.009207551520614029,0.00022348796877385966,0.002453521541950877,0.002706124055167105,-0.0015568020625815794,0.002243718146862718,-0.0042035235926315825,0.004343042630175436,-0.002722690756966668,-0.0042954521673684186,-0.0016551784447898235,-0.008859777865877194,0.01107178648157893,0.0028446745757824557,0.004539827571666675,-0.003954882311368415,0.006766785553421054,-0.016420245684210525,-0.0039711581059210495,0.003192387625942109,-0.0006079356379118415,0.0036039178126140345,0.004776255236052632,0.0022575614377096497,-0.000975369029667984,0.007208014535350881,-0.0013298636016742975,0.007642207236491234,-0.0037400595933596474,-0.002370711411231573,0.012701849995614016,-0.006024930441578946,0.004756219850877186,-1.5304467225964906e-05,0.008367240552982451,0.015357756946491238,0.015936868732017554,-0.0004383686387999828,-0.0014710557538974392,0.003005899024342109,0.0006738886552759549,-0.011689218592105264,-0.0018317561367249121,-0.007210790525526316,-0.0046502350477193,0.0010669778565322798,-0.0020247675376792963,0.002921341133414033,-0.004600581774736848,-0.0017766811746228954,-0.004086557733333327,-0.003760546765964915,-0.00335712176001754,-0.0009891804197833332,-0.0034937189215438627,0.008836152245964925,0.004185717294999997
GAP43,2596,-0.0015811432857599195,-0.011273507468257105,-0.0014644756610509284,0.005993497761283398,0.0015662749973794337,0.005501928112981736,-0.006309901055824142,-0.0005082672511480599,-0.0061915459164142905,0.0025828410221876677,0.0008221973524074117,0.0011087281751049711,0.003043951298845453,-0.012482031262486884,-0.0007497436182406644,-0.0036088306980211647,0.005663947261689928,0.007552424980157755,-0.0008212811226187719,0.007210844444663492,-0.01110586762492116,0.004057328119166804,0.007752538390168223,-0.0021432892164834423,0.003021474824658191,0.003794858319258929,0.004742468144851447,0.00036016607907967535,-0.004352849437925735,-0.003991819337953944,-0.009125137309950073,-0.001291377763444538,0.008192398055691394,0.008881448922620928,-0.0034810138336147925,-0.0037947676896265686,-0.0017922655670353426,-0.010199393494939512,0.008336375321516829,0.010778662645557331,-0.002831301184880167,0.0055004043559250745,0.002381012145448772,0.007001647667053101,-0.002196474200390263,0.0009748974936893695,-0.005702351373786791,0.005518735788093359,0.004209455549354179,-0.004308631439200855,0.004071853155761579,0.015369121148987903,0.002080357088587507,-0.008614261124371725,-0.013992528137079402,0.0005706338198971397,0.006779727606864367,-0.008796026121832291,0.019330949221346,-0.005777587006636426,-0.004114944449706322,-0.004513425883050854,0.009762883116600956,-0.012188063544900169,-0.002566004458301442,0.001832778295955329,0.006834018789537317,0.008690173777825981,-0.002983673607458348,-0.002731409561975799,-0.0005219489767869747,0.009918402858806479,-4.981006016953081e-05,0.0019835324134357545,0.0011996112812451938,-0.003372524495580557,0.0035335942173339947,-0.0027932281068649084,0.004104495578329007,-0.00021131358715849064,-0.005871065625329915,-0.0020137852872021762,-0.009447857705967427,0.01001333328608043,0.0036137857564832974,0.0040740847677479,-0.0039976751946987025,0.006650065159003674,-0.01456514681993956,-0.004752002598445836,0.0037038112446036203,-0.00131644064546232,0.002980220800043416,0.003694210594494076,0.0021419707126238505,-0.002521598721797645,0.007345671818697411,-0.00119462560660816,0.006197201480186654,-0.00431111119521385,-0.002174549433836607,0.013040769776840109,-0.006748323858556781,0.0052326909113406955,-8.34309328935292e-05,0.008655362129206109,0.014394048561908563,0.015496234141232919,0.001450561362266979,-0.003262373963160303,0.003722168445311887,0.001147186945453941,-0.010262318838183472,-0.003057937938838455,-0.005937318862696762,-0.0044826102039122115,0.0026558316503304947,-0.0015886695967242078,0.004058353212465167,-0.004552862492801405,-0.0019734166494904683,-0.004815778001586492,-0.004810022675005903,-0.0037619199685085813,-0.0007768862214938316,-0.003438117804657204,0.008954207911029176,0.0032227281032419816
GDI1,2664,-0.000999354042606666,-0.010761852471833332,-0.0014129977055048323,0.006027351661666672,0.0007855815804889506,0.0046449334027000005,-0.006108080782816658,-0.0006292970422044178,-0.0067238449119166755,0.002784952379965835,0.0016561689581554152,0.002113594200356313,0.004081182791791665,-0.013147894934999994,-0.000960390317086168,-0.005180389530666676,0.005357141388666666,0.00775967501100001,-0.0009702968325391668,0.007300166331916664,-0.012246269415250005,0.003318298073211667,0.007367840057583331,-0.0028091773567316693,0.002916632006591665,0.004068076159071666,0.004931238625425008,-0.00029507374939533314,-0.004760709293308334,-0.0042282009933666586,-0.00973406351599999,-0.000476923027709333,0.009064893054333336,0.009459558704583343,-0.004705446026638327,-0.0028931069129441663,-0.0004880206124207836,-0.0094479593755,0.008248697567499992,0.011816529529833326,-0.0021180671815959184,0.0037759120221975023,0.0013895817911902255,0.00789587199641667,-0.0018217887584292191,0.0004994307157423333,-0.0057382696915499855,0.005922928397350001,0.0036262217083116704,-0.004113874825583333,0.003401495444732502,0.014648575994583319,0.002565088895135501,-0.009208637129000006,-0.01412906644416666,-0.0002922645760082499,0.006980451451749989,-0.009939102753916663,0.019051956500833325,-0.006508707191749999,-0.0048891929495166655,-0.004829299209274993,0.011647038392499993,-0.011831487357666651,-0.0034795734435413323,0.00021636046352299995,0.006547570548858336,0.008453970402583328,-0.0032814292972999023,-0.0037092107548000065,0.00016531239444041642,0.010714657825666664,0.0002504596960862376,0.0019562920500797764,0.0011275921874420833,-0.0033837088049780014,0.0026415962419949982,-0.0034833042369208323,0.004218294205058318,0.0008087681810178929,-0.006022907708124997,-0.0023249702785023345,-0.009687512626250007,0.010282340232583335,0.003123091322653333,0.004030325212800002,-0.003657100572054997,0.007056975960750001,-0.014198724790416688,-0.004344626102277489,0.004205848628803332,-0.001807945962084584,0.002861456854381669,0.0034519090541333315,0.0017875915306054145,-0.003008826489060839,0.0073727496324166655,-6.311003226799971e-05,0.005738898666633324,-0.004477183948725007,-0.002426736751648745,0.012863120078749991,-0.007264640824333331,0.005575837875250013,-7.506020990458326e-05,0.00909420503383333,0.014938865437500002,0.015931512397499986,0.00202798861184125,-0.003657751585600828,0.003377871284783329,0.0014923422085759176,-0.010347315353999992,-0.002871647065061501,-0.005747666136333332,-0.004136322826899999,0.0021817421574633357,-0.0013597223198222519,0.005269848199358332,-0.0049288652009166715,-0.0023239420460679943,-0.005731883904916671,-0.005009175782041664,-0.0028739351547533323,-0.0005155702076566329,-0.003745532273645001,0.008696528185583323,0.003353562879246672
GFAP,2670,-0.003048339981441818,-0.010990737074999994,-0.0009265448833463631,0.007226025767454542,0.0021585319399972753,0.006354823391545457,-0.006016599992181813,0.00028832772379304493,-0.005864949003090912,0.00214482979891,-6.161190403157272e-05,0.001534736217929545,0.002007820450321821,-0.01318287468318182,-0.0013186038119145458,-0.003329683810000002,0.006613600042454546,0.00726089333936363,-0.0009511492761472739,0.006972729332,-0.010317003738272726,0.004494676394363632,0.008244177091636367,-0.003365340628613638,0.00498458342145455,0.004621165084090914,0.003836024651845449,-9.141184903022732e-05,-0.004953978813818173,-0.0029402937907209085,-0.009380288632636359,-0.0020672151241220003,0.005927789857090906,0.008080790344818175,-0.0036788616982781843,-0.003401011252209091,-0.0020404187708284497,-0.010982138947727269,0.007876045285545448,0.009904493959818182,-0.002321045410668366,0.005810263918363643,0.0030622157753727275,0.006079024610090911,-0.002350035491025452,0.0013155657064606366,-0.004305372423818183,0.006376129991545454,0.0032053110226090914,-0.0037167956031000033,0.004946422890818188,0.015684500821818208,0.0020719030024972693,-0.007960746095272734,-0.013073289732272734,0.0002840050303073181,0.006390782421454548,-0.00871785897027273,0.02031362180363633,-0.00466775554454545,-0.002438804986092639,-0.0038631590400636405,0.009237007271909077,-0.012066110698636376,-0.002535748509132728,0.0024711687716118197,0.00547674071445455,0.007407452604636363,-0.0030512012609536345,-0.002781263782363636,-0.0012518618235308194,0.009288877369181795,-0.0005479586120949092,0.002862738110705453,0.0018009471110239086,-0.0027860224284490865,0.002665403394063637,-0.0025177162693636357,0.0045731705849090965,-0.0007595703941531809,-0.0043601156343636375,-0.0009509457090823275,-0.008564345527727266,0.010471600090272723,0.003325112196283639,0.003325750498718184,-0.0037490791253363674,0.006924058692727268,-0.01657611709636363,-0.004096915708181822,0.0033303437985727274,-0.0007052126951044826,0.003485813039463641,0.003468802359872728,0.0019277528524087274,-0.0015922820216015448,0.007100783470272726,-0.0013518213347452734,0.008239989901727276,-0.003908579669309093,-0.0027923601000636343,0.012325065550454548,-0.006945510819727281,0.00532147817481818,0.0008785454081395911,0.008383512006727253,0.014592765111363646,0.016118343351818155,0.00036161677278014515,-0.001696885338737274,0.0026458235973909057,5.731588569436361e-05,-0.01085339284463637,-0.0022515072126955485,-0.00724851195272728,-0.006101032023181828,0.0012898492371305455,-0.001420336903619091,0.003187817241727272,-0.003946867792181821,-0.001815381271404272,-0.005027848717363635,-0.005188143652909087,-0.004249046504090913,-0.0016195004803469073,-0.0034687238274181773,0.007959749904181825,0.004587566179127276
GIPR,2696,-0.002853828185875712,-0.010281950858152795,-0.0014343034305196144,0.0059664852409350025,0.0031611595493728608,0.005438970690535921,-0.005518219856328397,-0.0001594535403488597,-0.0057171559709236,0.0021372031648266847,-0.00037166704155412733,0.0014108000375584932,0.0010816941811234901,-0.012641056122576952,-0.001641878671638539,-0.002082273771150741,0.006267069358380849,0.007269235439224628,-0.0011325942258660878,0.0055803610924743475,-0.010028282650399092,0.004273712042759407,0.008994968442189291,-0.0015784731478720633,0.004572147899885976,0.004313908052976054,0.0027649078621191565,-9.031299107468632e-05,-0.005534414883238324,-0.0034370206198061533,-0.008650352440364894,-0.0029023123226111715,0.00784931025564424,0.006800146371835812,-0.004189384139749146,-0.0023585436839030807,-0.003024794923961229,-0.011079727195553021,0.0077963700955530285,0.00992819910490309,-0.003599856488711514,0.00539979520706956,0.0025522279362941874,0.006744934326795898,-0.002187634395624859,0.0001916051880830103,-0.004775830273546181,0.0057087027108323855,0.0036775214843614494,-0.0034602203839794784,0.0039430964750285045,0.015374012649372854,0.00133946845634926,-0.005875007878791338,-0.01314394866191563,0.0009021755400923603,0.006294456822919033,-0.007412003470011403,0.020649316718358,-0.004535967894412772,-0.0017559785115409364,-0.0034816393670011386,0.00886024526887115,-0.011937231941847213,-0.0020881582447936147,0.002883677913466555,0.004875675012314714,0.006897480629418472,-0.00218822821104675,-0.0037353061767160787,-0.0006850947001498853,0.00917238406259975,0.0002070522743361455,0.002525462085140251,0.002796985556391103,-0.001535907059763396,0.002365687152613453,-0.004161752962941851,0.0044167605720638594,-0.0027523690003648784,-0.004381457036488026,-0.0015269264698131132,-0.008898171078791336,0.010960774906271372,0.002902956698856329,0.004458147998574683,-0.003845923508665908,0.006726340222805031,-0.01637233738084378,-0.0037204469739338616,0.0032976272392645357,-0.0005552713741584945,0.003640378742736604,0.004609848837400225,0.0021953015325641948,-0.0009947910413591779,0.0073873711084378535,-0.0012899419620640824,0.007601677791106044,-0.003712469290421897,-0.002343516177948689,0.012761475302736587,-0.005982773019156223,0.004771066037400227,-9.438429695843771e-05,0.00839517627320411,0.01526909794355759,0.015988673293044483,-0.0005091300639515389,-0.0015375792296271375,0.0029099062225222344,0.0005976703721010492,-0.011733967233181316,-0.0018070353670251989,-0.007303455432155066,-0.004788876536259981,0.0010468332216375142,-0.0019953735748905357,0.002942231962440138,-0.004553570510490308,-0.001858749472381184,-0.003986519646294186,-0.003641775709190419,-0.003383545301402511,-0.0009657338104931008,-0.003363523699840361,0.008699355251083236,0.004176903610148225
